label,N,T,horizon,step,example,estimator,split,current_date,target_window_start,target_date,ewma_half_life,input_flag_loss,post_reconstruction_flag_loss,relative_frobenius,gaussian_nll_per_asset,gmv_long_short_variance,gmv_long_short_annualised_volatility,gmv_long_only_variance,gmv_long_only_annualised_volatility,flag_market_1_loss,flag_top_3_loss,flag_top_6_loss,flag_nested_loss,raw_min_eigenvalue,raw_max_eigenvalue,raw_condition_number,score_eigenvalue_floor,n_eigenvalues_floored,score_condition_number
sp500_full,357,357,42,14,395,Oracle 2 - future Flag and spectrum,test,2023-08-04,2023-08-07,2023-10-04,inf,1.9737298215558337e-16,0.0015700239941792333,1.1386625434360707,-7.752473349676298,5.648626328843117e-05,0.11930858455570016,2.8716959948564087e-05,0.08506864232511384,0.0982190249895627,0.2924639978574999,0.45372131886485606,0.2814681139039729,5.800817670433794e-07,0.041533613891923456,71599.58518195851,4.1533613891923456e-10,0,71599.58518195851
sp500_full,357,357,42,14,395,Oracle 3 - future rolling correlation,test,2023-08-04,2023-08-07,2023-10-04,inf,2.467162276944792e-16,0.0013280994646291831,1.1285542735577652,-8.259389970273526,1.3376999436637981e-05,0.058060346692323246,2.7896416191104724e-05,0.08384448032016413,0.09875058847625473,0.2923398931633356,0.44828676815575635,0.2797924165984489,5.699463785373471e-07,0.04152239628775835,72853.1627735178,4.152239628775835e-10,0,72853.1627735178
sp500_full,357,357,42,14,395,Oracle 4 - future correlation and scale,test,2023-08-04,2023-08-07,2023-10-04,inf,2.467162276944792e-16,0.0013280994646291831,0.45841687198238323,-8.689533023116395,8.378789740617015e-06,0.04595057142882434,1.8842235765101568e-05,0.06890749895915245,0.056923996531564214,0.2455950116750921,0.33839365455912906,0.2136375542552618,2.510397960837479e-07,0.020030616218548687,79790.60105620223,2.0030616218548688e-10,0,79790.60105620223
sp500_full,357,357,42,14,396,Control - frozen Flag/QIS/EWMA,test,2023-08-24,2023-08-25,2023-10-24,inf,0.04734997948664255,0.048933434079667576,0.8296178609909098,-7.818596694301801,9.399410647025077e-05,0.15390423915702645,3.692154553190052e-05,0.09645843391865187,0.10470766136765064,0.4354393710034086,0.5317797331990689,0.35730892185670937,1.4577440750662237e-06,0.04042422802130538,27730.675577926086,4.042422802130538e-10,0,27730.675577926086
sp500_full,357,357,42,14,396,Oracle 1 - future Flag,test,2023-08-24,2023-08-25,2023-10-24,inf,1.0362081563168128e-15,0.0018009385492081655,0.8114672385348481,-7.851315139694869,9.486939416411785e-05,0.15461916869960754,3.578165400971137e-05,0.0949577632974117,0.09963548541944645,0.42247432345934405,0.49911025648027324,0.34040668845302124,1.4572599589369178e-06,0.04034086035768559,27682.679476841287,4.034086035768559e-10,0,27682.679476841287
sp500_full,357,357,42,14,396,Oracle 2 - future Flag and spectrum,test,2023-08-24,2023-08-25,2023-10-24,inf,1.0362081563168128e-15,0.003631961518133633,0.7894032549876951,-7.914718011145032,3.435842817457457e-05,0.09305011499183002,3.5998051367832625e-05,0.09524446936538532,0.09886159478454426,0.4222259067521184,0.4997007930984578,0.34026276487837354,5.053997674461801e-06,0.0395791765991312,7831.261339736563,3.9579176599131195e-10,0,7831.261339736563
sp500_full,357,357,42,14,396,Oracle 3 - future rolling correlation,test,2023-08-24,2023-08-25,2023-10-24,inf,1.9737298215558335e-15,0.001529872909327169,0.7792161484658953,-8.222685720591285,1.6359906515749446e-05,0.06420822721403278,3.453219227281036e-05,0.09328511377893157,0.09845265293372019,0.42336165334246356,0.4843308793689442,0.335381728548376,4.684467735866506e-06,0.03965755383105782,8465.754503424323,3.965755383105782e-10,0,8465.754503424323
sp500_full,357,357,42,14,396,Oracle 4 - future correlation and scale,test,2023-08-24,2023-08-25,2023-10-24,inf,1.9737298215558335e-15,0.001529872909327169,0.43079147041077,-8.563037548036352,1.0704467216690798e-05,0.05193771017869464,2.107249074838032e-05,0.07287158340939108,0.04623483435785625,0.376692553441452,0.41253839552004107,0.2784885944397831,2.7526130538885638e-06,0.022064246136916762,8015.745658746704,2.2064246136916762e-10,0,8015.745658746704
sp500_full,357,357,42,14,397,Control - frozen Flag/QIS/EWMA,test,2023-09-14,2023-09-15,2023-11-13,inf,0.044026078471055045,0.04530092061965293,0.6097182900984548,-6.919642138077843,0.0014302874713542821,0.6003602608278459,3.936798821878756e-05,0.09960287662078071,0.10623343028034238,0.4674452140206387,0.6043103396094155,0.39266299463679893,3.58913784075899e-07,0.04005415400701332,111598.2605965981,4.005415400701332e-10,0,111598.2605965981
sp500_full,357,357,42,14,397,Oracle 1 - future Flag,test,2023-09-14,2023-09-15,2023-11-13,inf,6.908054375445418e-16,0.001828163616624597,0.5884880052092422,-7.006573458869976,0.0012624048392114748,0.5640266123874756,3.5267441486591276e-05,0.0942729826335255,0.09865577797384217,0.45325765729823114,0.5666281753592791,0.3728472035437842,3.588644610172478e-07,0.03993353599936564,111277.48868240911,3.993353599936564e-10,0,111277.48868240911
