label,N,T,horizon,step,ewma_half_life,estimator,split,metric,n_examples,mean,median,q25,q75
nikkei_full,131,250,42,14,4032.0,Oracle 4 - future correlation and scale,test,gaussian_nll_per_asset,115,-7.7422803273920495,-7.74793346931754,-8.018506463773047,-7.593533684504402
nikkei_full,131,250,42,14,4032.0,Oracle 4 - future correlation and scale,test,gmv_long_short_variance,115,3.6865244918811394e-05,2.4701514029031135e-05,1.7689376265455224e-05,3.814561505388815e-05
nikkei_full,131,250,42,14,4032.0,Oracle 4 - future correlation and scale,test,gmv_long_short_annualised_volatility,115,0.0889176974910008,0.07889728471446812,0.0667661802029644,0.09804435217583833
nikkei_full,131,250,42,14,4032.0,Oracle 4 - future correlation and scale,test,gmv_long_only_variance,115,5.9236979334651616e-05,4.1739446680138984e-05,2.747464617316756e-05,5.715039855487445e-05
nikkei_full,131,250,42,14,4032.0,Oracle 4 - future correlation and scale,test,gmv_long_only_annualised_volatility,115,0.11288220364864489,0.10255896139974811,0.08320823778712193,0.12000791822137555
nikkei_full,131,250,42,14,4032.0,Oracle 4 - future correlation and scale,test,flag_market_1_loss,115,0.0655917992260179,0.05377488800557817,0.03924002758230638,0.07530761017969734
nikkei_full,131,250,42,14,4032.0,Oracle 4 - future correlation and scale,test,flag_top_3_loss,115,0.34810266853221883,0.3462018527782557,0.2561378645386994,0.43661017685563913
nikkei_full,131,250,42,14,4032.0,Oracle 4 - future correlation and scale,test,flag_top_6_loss,115,0.43056154657190854,0.4322870527863499,0.37931665490602157,0.4818552217393397
nikkei_full,131,250,42,14,4032.0,Oracle 4 - future correlation and scale,test,flag_nested_loss,115,0.2814186714433818,0.28483086406211444,0.2407514216919997,0.3258598316707005
nikkei_full,131,250,42,14,4032.0,Oracle 4 - future correlation and scale,test,raw_min_eigenvalue,115,4.752784432072437e-05,3.9251070889939346e-05,2.882391402466305e-05,5.002604519708546e-05
nikkei_full,131,250,42,14,4032.0,Oracle 4 - future correlation and scale,test,raw_max_eigenvalue,115,0.014605865172333565,0.011021962154718644,0.008898264643628213,0.01792941512640308
nikkei_full,131,250,42,14,4032.0,Oracle 4 - future correlation and scale,test,raw_condition_number,115,320.8118486072978,310.6284652104599,269.29447903146547,360.1362694813705
nikkei_full,131,250,42,14,4032.0,Oracle 4 - future correlation and scale,test,score_eigenvalue_floor,115,1.4605865172333562e-10,1.1021962154718644e-10,8.898264643628213e-11,1.792941512640308e-10
nikkei_full,131,250,42,14,4032.0,Oracle 4 - future correlation and scale,test,n_eigenvalues_floored,115,0.0,0.0,0.0,0.0
nikkei_full,131,250,42,14,4032.0,Oracle 4 - future correlation and scale,test,score_condition_number,115,320.8118486072978,310.6284652104599,269.29447903146547,360.1362694813705
