label,candidate,reference_type,reference,metric,n_examples,block_length_origins,candidate_mean,reference_mean,absolute_improvement,percent_improvement,win_fraction,improvement_ci_low,improvement_ci_high
nikkei_full,Oracle 2 - future Flag and spectrum,best Family 2 estimator,2.3 Ledoit-Wolf,relative_frobenius,115,21,0.6427930700119064,0.8551993325091116,0.21240626249720518,24.83704727341355,0.6260869565217392,0.07823504908710174,0.3733883509342425
nikkei_full,Oracle 3 - future rolling correlation,best Family 2 estimator,2.3 Ledoit-Wolf,relative_frobenius,115,21,0.632647261191051,0.8551993325091116,0.22255207131806065,26.02341499321616,0.6434782608695652,0.08281712434469797,0.383393003860128
nikkei_full,Oracle 4 - future correlation and scale,best Family 2 estimator,2.3 Ledoit-Wolf,relative_frobenius,115,21,0.5211182780920328,0.8551993325091116,0.3340810544170788,39.06470009008331,0.9043478260869565,0.1671557091809107,0.5298252438946316
nikkei_full,Control - frozen Flag/QIS/EWMA,best Family 2 estimator,2.5 BAHC (100 bootstraps),gaussian_nll_per_asset,115,21,-7.3429763907446235,-7.373106085631001,-0.0301296948863774,-0.4086431761112909,0.24347826086956523,-0.06656631499771025,0.013874151863386018
nikkei_full,Oracle 1 - future Flag,best Family 2 estimator,2.5 BAHC (100 bootstraps),gaussian_nll_per_asset,115,21,-7.397302192238819,-7.373106085631001,0.024196106607818457,0.3281670754062902,0.5130434782608696,-0.025097097294327582,0.08913536354799953
nikkei_full,Oracle 2 - future Flag and spectrum,best Family 2 estimator,2.5 BAHC (100 bootstraps),gaussian_nll_per_asset,115,21,-7.397888243839527,-7.373106085631001,0.02478215820852636,0.33611557897997435,0.5130434782608696,-0.023544940577787395,0.08819528554021788
nikkei_full,Oracle 3 - future rolling correlation,best Family 2 estimator,2.5 BAHC (100 bootstraps),gaussian_nll_per_asset,115,21,-7.568916002743677,-7.373106085631001,0.19580991711267615,2.6557317206418367,0.9043478260869565,0.12156343527813082,0.28297141512243396
nikkei_full,Oracle 4 - future correlation and scale,best Family 2 estimator,2.5 BAHC (100 bootstraps),gaussian_nll_per_asset,115,21,-7.7422803273920495,-7.373106085631001,0.3691742417610486,5.007038247835737,0.9739130434782609,0.3056808466492292,0.45197884610460176
nikkei_full,Control - frozen Flag/QIS/EWMA,best Family 2 estimator,2.9 Cross-validated eigenvalue shrinkage,gmv_long_short_annualised_volatility,115,21,0.12638713229096676,0.12953606541591,0.003148933124943243,2.43093158251546,0.6086956521739131,0.000946644624370181,0.006004086379436288
nikkei_full,Oracle 1 - future Flag,best Family 2 estimator,2.9 Cross-validated eigenvalue shrinkage,gmv_long_short_annualised_volatility,115,21,0.11376227960426606,0.12953606541591,0.015773785811643945,12.177138282684448,0.9304347826086956,0.011977436895840294,0.01976099484789007
nikkei_full,Oracle 2 - future Flag and spectrum,best Family 2 estimator,2.9 Cross-validated eigenvalue shrinkage,gmv_long_short_annualised_volatility,115,21,0.11352593765699699,0.12953606541591,0.016010127758913015,12.35959090428464,0.9304347826086956,0.011951669149979145,0.0205357120982527
nikkei_full,Oracle 3 - future rolling correlation,best Family 2 estimator,2.9 Cross-validated eigenvalue shrinkage,gmv_long_short_annualised_volatility,115,21,0.10582018611014236,0.12953606541591,0.023715879305767643,18.30832149303092,0.9739130434782609,0.019833888542398603,0.027694693731869804
nikkei_full,Oracle 4 - future correlation and scale,best Family 2 estimator,2.9 Cross-validated eigenvalue shrinkage,gmv_long_short_annualised_volatility,115,21,0.0889176974910008,0.12953606541591,0.04061836792490921,31.356802288608293,1.0,0.034264170852047686,0.04648163545904688
nikkei_full,Control - frozen Flag/QIS/EWMA,best Family 2 estimator,2.9 Cross-validated eigenvalue shrinkage,gmv_long_only_annualised_volatility,115,21,0.13540905282184737,0.13455590470555356,-0.0008531481162938059,-0.6340473263962185,0.4782608695652174,-0.0029336671725052527,0.00106155276320806
nikkei_full,Oracle 1 - future Flag,best Family 2 estimator,2.9 Cross-validated eigenvalue shrinkage,gmv_long_only_annualised_volatility,115,21,0.12996049938734985,0.13455590470555356,0.00459540531820371,3.4152386907581342,0.7739130434782608,0.002553631269472651,0.0065665937098881395
nikkei_full,Oracle 2 - future Flag and spectrum,best Family 2 estimator,2.9 Cross-validated eigenvalue shrinkage,gmv_long_only_annualised_volatility,115,21,0.12972755424642046,0.13455590470555356,0.004828350459133102,3.5883601464379438,0.7478260869565218,0.0026426277757534864,0.006906168537371275
nikkei_full,Oracle 3 - future rolling correlation,best Family 2 estimator,2.9 Cross-validated eigenvalue shrinkage,gmv_long_only_annualised_volatility,115,21,0.12865018474037102,0.13455590470555356,0.005905719965182549,4.389045562962054,0.808695652173913,0.003687426793213386,0.007932830634394044
nikkei_full,Oracle 4 - future correlation and scale,best Family 2 estimator,2.9 Cross-validated eigenvalue shrinkage,gmv_long_only_annualised_volatility,115,21,0.11288220364864489,0.13455590470555356,0.021673701056908676,16.107580789068212,0.9826086956521739,0.018319641377231785,0.02538055455752284
