label,N,T,horizon,step,ewma_half_life,estimator,split,metric,n_examples,mean,median,q25,q75
sp500_full,357,357,42,14,inf,Oracle 3 - future rolling correlation,test,raw_max_eigenvalue,118,0.04056627035219202,0.030253963017057343,0.02477986431124149,0.046912670862321926
sp500_full,357,357,42,14,inf,Oracle 3 - future rolling correlation,test,raw_condition_number,118,57929.7949182975,17575.7711060985,9106.779180649732,39589.19141481271
sp500_full,357,357,42,14,inf,Oracle 3 - future rolling correlation,test,score_eigenvalue_floor,118,4.0566270352192045e-10,3.0253963017057346e-10,2.477986431124149e-10,4.691267086232192e-10
sp500_full,357,357,42,14,inf,Oracle 3 - future rolling correlation,test,n_eigenvalues_floored,118,0.0,0.0,0.0,0.0
sp500_full,357,357,42,14,inf,Oracle 3 - future rolling correlation,test,score_condition_number,118,57929.7949182975,17575.7711060985,9106.779180649732,39589.19141481271
sp500_full,357,357,42,14,inf,Oracle 4 - future correlation and scale,test,input_flag_loss,118,6.809786047465415e-16,4.810966440042345e-16,4.9343245538895844e-17,1.0362081563168128e-15
sp500_full,357,357,42,14,inf,Oracle 4 - future correlation and scale,test,post_reconstruction_flag_loss,118,0.003549384660349172,0.001997851739911534,0.0016175755437407074,0.0025301786323011564
sp500_full,357,357,42,14,inf,Oracle 4 - future correlation and scale,test,relative_frobenius,118,0.5659939654044407,0.57053974582953,0.49867569837628795,0.6335327873859307
sp500_full,357,357,42,14,inf,Oracle 4 - future correlation and scale,test,gaussian_nll_per_asset,118,-8.081893102832685,-8.140319742102944,-8.385646143586118,-7.887688842148128
sp500_full,357,357,42,14,inf,Oracle 4 - future correlation and scale,test,gmv_long_short_variance,118,3.467336667985608e-05,1.664333022930298e-05,1.1179136041384022e-05,3.76762585445402e-05
sp500_full,357,357,42,14,inf,Oracle 4 - future correlation and scale,test,gmv_long_short_annualised_volatility,118,0.08076744760837709,0.0647609033099214,0.05307675840166554,0.09743929983956232
