label,N,T,horizon,step,ewma_half_life,estimator,split,metric,n_examples,mean,median,q25,q75
dax_full,29,250,42,14,252.0,Oracle 3 - future rolling correlation,test,post_reconstruction_flag_loss,120,0.0009124221299607267,0.00033909019011070366,0.00023482043355868877,0.0005017720391776725
dax_full,29,250,42,14,252.0,Oracle 3 - future rolling correlation,test,relative_frobenius,120,0.6623833368001594,0.6257846182535227,0.5182869092336183,0.7743903158037014
dax_full,29,250,42,14,252.0,Oracle 3 - future rolling correlation,test,gaussian_nll_per_asset,120,-7.296832267539387,-7.429022221011715,-7.625103994431653,-7.159041289692097
dax_full,29,250,42,14,252.0,Oracle 3 - future rolling correlation,test,gmv_long_short_variance,120,8.536049433679861e-05,4.3508896827926556e-05,2.9696734297214357e-05,8.785707397603422e-05
dax_full,29,250,42,14,252.0,Oracle 3 - future rolling correlation,test,gmv_long_short_annualised_volatility,120,0.12864240833003746,0.10470455268868639,0.08650767042810723,0.14879510288299352
dax_full,29,250,42,14,252.0,Oracle 3 - future rolling correlation,test,gmv_long_only_variance,120,9.21296881721883e-05,4.749591028704311e-05,3.0920673333875515e-05,9.591154377935019e-05
dax_full,29,250,42,14,252.0,Oracle 3 - future rolling correlation,test,gmv_long_only_annualised_volatility,120,0.13322189430027198,0.10940278511863379,0.08827236079394632,0.15546610251883286
dax_full,29,250,42,14,252.0,Oracle 3 - future rolling correlation,test,flag_market_1_loss,120,0.1376049418113886,0.11445846774668883,0.07806941605437001,0.15890570941644233
dax_full,29,250,42,14,252.0,Oracle 3 - future rolling correlation,test,flag_top_3_loss,120,0.4125856565140239,0.41369411764052966,0.3232482024412901,0.5134945344052243
dax_full,29,250,42,14,252.0,Oracle 3 - future rolling correlation,test,flag_top_6_loss,120,0.3599947635224417,0.3646675912515369,0.31270043795336316,0.41243422603916713
dax_full,29,250,42,14,252.0,Oracle 3 - future rolling correlation,test,flag_nested_loss,120,0.3033951206159513,0.3076793785462659,0.2597116460538332,0.3430844956257005
dax_full,29,250,42,14,252.0,Oracle 3 - future rolling correlation,test,raw_min_eigenvalue,120,5.6468672133504136e-05,5.007283138491682e-05,2.9498782215942116e-05,8.081205158662966e-05
dax_full,29,250,42,14,252.0,Oracle 3 - future rolling correlation,test,raw_max_eigenvalue,120,0.004403065735739669,0.0032732479593842933,0.002851050141288651,0.005622419651646734
dax_full,29,250,42,14,252.0,Oracle 3 - future rolling correlation,test,raw_condition_number,120,101.91402480125905,75.86823479265819,56.579134966065965,93.32143004135021
dax_full,29,250,42,14,252.0,Oracle 3 - future rolling correlation,test,score_eigenvalue_floor,120,4.4030657357396696e-11,3.273247959384293e-11,2.851050141288651e-11,5.622419651646734e-11
dax_full,29,250,42,14,252.0,Oracle 3 - future rolling correlation,test,n_eigenvalues_floored,120,0.0,0.0,0.0,0.0
dax_full,29,250,42,14,252.0,Oracle 3 - future rolling correlation,test,score_condition_number,120,101.91402480125905,75.86823479265819,56.579134966065965,93.32143004135021
