estimator,label,N,T,split,alpha,current_date,target_window_start,target_date,example,component,loss
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2020-10-21,2019-12-27,2020-12-18,359,market_1,0.0020443288463761755
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2020-10-21,2019-12-27,2020-12-18,359,block_2_3,0.0535135474371321
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2020-10-21,2019-12-27,2020-12-18,359,block_4_6,0.07357614507927372
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2020-10-21,2019-12-27,2020-12-18,359,top_3,0.03590819528130185
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2020-10-21,2019-12-27,2020-12-18,359,top_6,0.02687279515775624
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2020-10-21,2019-12-27,2020-12-18,359,flag_nested,0.021608439761811423
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2020-11-10,2020-01-20,2021-01-13,360,market_1,0.0014317914127029985
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2020-11-10,2020-01-20,2021-01-13,360,block_2_3,0.05480015674233174
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2020-11-10,2020-01-20,2021-01-13,360,block_4_6,0.06746157892961883
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2020-11-10,2020-01-20,2021-01-13,360,top_3,0.03687024291325806
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2020-11-10,2020-01-20,2021-01-13,360,top_6,0.021557789854973624
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2020-11-10,2020-01-20,2021-01-13,360,flag_nested,0.019953274726978224
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2020-11-30,2020-02-07,2021-02-02,361,market_1,0.0008839838408192247
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2020-11-30,2020-02-07,2021-02-02,361,block_2_3,0.018628572608478944
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2020-11-30,2020-02-07,2021-02-02,361,block_4_6,0.04799904139772885
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2020-11-30,2020-02-07,2021-02-02,361,top_3,0.012607800214176734
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2020-11-30,2020-02-07,2021-02-02,361,top_6,0.0265784051736353
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2020-11-30,2020-02-07,2021-02-02,361,flag_nested,0.013356729742877086
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2020-12-18,2020-02-27,2021-02-22,362,market_1,0.0011670372846374066
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2020-12-18,2020-02-27,2021-02-22,362,block_2_3,0.47368090875390434
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2020-12-18,2020-02-27,2021-02-22,362,block_4_6,0.3579395359993402
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2020-12-18,2020-02-27,2021-02-22,362,top_3,0.3159238564659919
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2020-12-18,2020-02-27,2021-02-22,362,top_6,0.03290536078344486
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2020-12-18,2020-02-27,2021-02-22,362,flag_nested,0.11666541817802473
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-01-13,2020-03-18,2021-03-12,363,market_1,0.0014171548166136416
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-01-13,2020-03-18,2021-03-12,363,block_2_3,0.3708920287172188
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-01-13,2020-03-18,2021-03-12,363,block_4_6,0.2976882379785201
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-01-13,2020-03-18,2021-03-12,363,top_3,0.24739510661895667
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-01-13,2020-03-18,2021-03-12,363,top_6,0.036825999544468115
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-01-13,2020-03-18,2021-03-12,363,flag_nested,0.0952127536600128
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-02-02,2020-04-07,2021-04-01,364,market_1,0.0034684692858862887
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-02-02,2020-04-07,2021-04-01,364,block_2_3,0.3219515112578323
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-02-02,2020-04-07,2021-04-01,364,block_4_6,0.27974766594408357
1.6 Retained-Window Flag,dax_full,29,250,test,0.1,2021-02-02,2020-04-07,2021-04-01,364,top_3,0.21502361403738166
