replicate,null,component,n_origins,n_finite_addition,mean_addition_cosine,median_addition_cosine,q25_addition_cosine,q75_addition_cosine,positive_addition_fraction,mean_addition_previous_speed,mean_addition_next_speed,mean_full_cosine,mean_deletion_outgoing_cosine,mean_deletion_attributed_fraction,mean_full_residual_cosine
85,volatility,top_3,464,464,0.017385232451190984,0.036182441438581625,-0.21034237927768729,0.27740476320991725,0.5193965517241379,0.4116306709736551,0.41398432299843446,0.07803754198541457,0.5809555025632942,0.4503726387858099,-0.03569565659058489
85,volatility,top_6,464,464,-0.0024517125898084547,-0.005802757978490939,-0.18941993846162417,0.19451226613335038,0.49137931034482757,0.7589920014800277,0.7618758465897434,0.06542094538093189,0.518302912998007,0.4024630226507591,0.006772474290201271
85,volatility,flag_nested,464,464,0.0019154669659704954,-0.009677449924839899,-0.16702353574090228,0.17298094269531172,0.4956896551724138,0.41209640962793304,0.4140207908477932,0.05736056679461098,0.5197844290811116,0.38225494993003234,-0.010850851185697886
86,volatility,market_1,464,464,0.02160395799365673,0.01110424623288777,-0.17792716831379324,0.2009436788229242,0.5129310344827587,0.046707311050272315,0.04667953084352273,0.06356263216361019,0.6314135540271518,0.4301087455409204,-0.05448813051017345
86,volatility,block_2_3,464,464,-0.0030464051857106845,-0.014972833462338228,-0.22850521377988364,0.2208147272622772,0.4849137931034483,0.369424652911767,0.37097913454188025,0.0668204395851246,0.6106627611175846,0.4485704476709928,-0.039417352750273894
86,volatility,block_4_6,464,464,0.006215738806099552,0.000471433151724921,-0.16209283754522005,0.17399700565921322,0.5,0.8175584893101351,0.8196251396807785,0.04516570126486166,0.5169794041867145,0.37750198023112147,0.0009007871792646086
86,volatility,top_3,464,464,-0.003237815715436676,-0.01455057016966077,-0.22272391913147277,0.2198612286180311,0.4870689655172414,0.37143830503817943,0.3729790598448331,0.06614686715775066,0.6116204749609927,0.44826216295083465,-0.04020545713615601
86,volatility,top_6,464,464,0.010420282140202837,0.005554218579918377,-0.1566437566628453,0.19725368678284194,0.5086206896551724,0.763638781506017,0.7651307511596674,0.039142205031069015,0.5265769650772093,0.39027460023741123,-0.011871731753513174
86,volatility,flag_nested,464,464,0.005664042818919807,0.0009900356619863366,-0.14182084816935625,0.16135770289522855,0.5021551724137931,0.3958845730354627,0.39694960894998255,0.042996928960632445,0.546438098899868,0.38112232777398697,-0.015610248512307894
87,volatility,market_1,464,464,0.05627207780919337,0.05200595903912518,-0.15371715409260428,0.24497051145476884,0.5603448275862069,0.0461960073388595,0.046234453567039833,0.09469044564968668,0.6393684316007685,0.4375675371608613,-0.04327506759091061
87,volatility,block_2_3,464,464,0.057341541611848436,0.0566179740190238,-0.15710392216711438,0.2929084282107226,0.5538793103448276,0.36309628874953115,0.3645434218257409,0.09686227343747453,0.614709219879232,0.46697255193983733,-0.00260790427807682
87,volatility,block_4_6,464,464,0.023683552329574812,0.026020643699362807,-0.1607689375258991,0.22104865203546198,0.5301724137931034,0.8152103516062988,0.8147290809556679,0.056620975967348997,0.4761695504750195,0.3862343657117491,-0.005412196763288238
87,volatility,top_3,464,464,0.056550681848474345,0.06060893521238134,-0.15885487900803727,0.285089408336623,0.5625,0.3652151390981549,0.3666564339386494,0.09655350557355494,0.6142078020652565,0.4653399274579649,-0.003946947610967129
