,raw,standardised,T,N,null_mode1
2200,51.29480804428332,18.51942810554038,125,26,3.8982601335527685
2205,50.86943478392737,18.43696335631438,125,26,3.8982601335527685
2210,50.36889669099582,18.362944563530966,125,26,3.8982601335527685
2215,49.88312987137063,18.315788630765294,125,26,3.8982601335527685
2220,49.43544673457609,18.298345741353224,125,26,3.8982601335527685
2225,49.004025682927896,18.293591581746732,125,26,3.8982601335527685
2230,48.56092003077521,18.28905677341489,125,26,3.8982601335527685
2235,48.15640733907799,18.3045895534084,125,26,3.8982601335527685
2240,47.81968049921858,18.32259482011226,125,26,3.8982601335527685
2245,47.59672521900515,18.410916889318685,125,26,3.8982601335527685
2250,47.45272247543147,18.512499303565246,125,26,3.8982601335527685
2255,47.33454038475362,18.651718108076963,125,26,3.8982601335527685
2260,47.22128982496967,18.802892575420753,125,26,3.8982601335527685
2265,47.140027664925015,18.995365720291563,125,26,3.8982601335527685
2270,47.08927952552806,19.240398078892593,125,26,3.8982601335527685
2275,47.17545627108512,19.47986811970954,125,26,3.8982601335527685
2280,47.50249413156669,19.763958789606935,125,26,3.8982601335527685
2285,47.96908860585904,20.094595435654206,125,26,3.8982601335527685
2290,48.49888773566659,20.456029437634207,125,26,3.8982601335527685
2295,49.072890435386334,20.826840829707447,125,26,3.8982601335527685
2300,49.794411419871395,21.22710257096733,125,26,3.8982601335527685
2305,50.5896794885329,21.659339238059832,125,26,3.8982601335527685
2310,51.570337397456015,22.121049802876698,125,26,3.8982601335527685
2315,52.61126764568219,22.608107681700798,125,26,3.8982601335527685
2320,53.81273182111217,23.10919918434765,125,26,3.8982601335527685
2325,55.007562845220136,23.603155422503818,125,26,3.8982601335527685
2330,56.18136941475161,24.087901859025706,125,26,3.8982601335527685
2335,57.32203568006632,24.547591065667238,125,26,3.8982601335527685
2340,58.462941684116664,24.994360620516932,125,26,3.8982601335527685
2345,59.67104538275381,25.455553591819136,125,26,3.8982601335527685
2350,60.84655641068844,25.89390383328863,125,26,3.8982601335527685
2355,62.11011897535134,26.370734070936482,125,26,3.8982601335527685
2360,63.42586997781124,26.85704279725438,125,26,3.8982601335527685
2365,64.81542873100949,27.369999979788844,125,26,3.8982601335527685
2370,66.17754621835635,27.856279708655,125,26,3.8982601335527685
2375,67.53714428671745,28.33595225371428,125,26,3.8982601335527685
2380,69.03065343277865,28.83069449254205,125,26,3.8982601335527685
2385,70.60544758720063,29.335767544437342,125,26,3.8982601335527685
2390,72.20983495264059,29.850451691557602,125,26,3.8982601335527685
2395,73.86497933024224,30.39226274826064,125,26,3.8982601335527685
2400,75.6597454969455,30.95053719539924,125,26,3.8982601335527685
2405,77.31517577719453,31.49780317184995,125,26,3.8982601335527685
2410,78.99915865228893,32.039721942409535,125,26,3.8982601335527685
2415,80.62039800633858,32.544597516881204,125,26,3.8982601335527685
2420,82.2394870634282,33.056185415005615,125,26,3.8982601335527685
2425,83.76200049875916,33.52625044873013,125,26,3.8982601335527685
2430,85.29222958481039,33.981018403259014,125,26,3.8982601335527685
2435,86.855861049689,34.439045959100945,125,26,3.8982601335527685
2440,88.3812821234063,34.835891626229675,125,26,3.8982601335527685
2445,89.80766200470562,35.16515247537816,125,26,3.8982601335527685
2450,91.29685622604119,35.475483453104914,125,26,3.8982601335527685
2455,92.7990286996345,35.77110959435649,125,26,3.8982601335527685
2460,94.37978529909778,36.08721701425696,125,26,3.8982601335527685
2465,96.12099056110732,36.48187619857803,125,26,3.8982601335527685
2470,97.90747336813415,36.91681899568038,125,26,3.8982601335527685
2475,99.78944462509169,37.41413798642576,125,26,3.8982601335527685
2480,101.61056211759374,37.82936952368237,125,26,3.8982601335527685
2485,103.36160848478518,38.20041448245639,125,26,3.8982601335527685
2490,104.96782432277925,38.54657678383753,125,26,3.8982601335527685
2495,106.55471114857745,38.92717903165287,125,26,3.8982601335527685
2500,108.29368294006632,39.33767360194242,125,26,3.8982601335527685
2505,110.07165755321171,39.75248530857005,125,26,3.8982601335527685
2510,111.81333355383785,40.14109300771459,125,26,3.8982601335527685
2515,113.50184695909311,40.52255431138511,125,26,3.8982601335527685
2520,115.03191858100426,40.81349611581949,125,26,3.8982601335527685
2525,116.6737378202048,41.17201869909345,125,26,3.8982601335527685
2530,118.16255457641444,41.55066919248591,125,26,3.8982601335527685
2535,119.68209204456363,41.96726029751369,125,26,3.8982601335527685
2540,121.22183817433204,42.40487132058766,125,26,3.8982601335527685
2545,122.770948497515,42.790700569016856,125,26,3.8982601335527685
2550,124.21408720755956,43.22450038436293,125,26,3.8982601335527685
2555,125.49203775902606,43.617169050418745,125,26,3.8982601335527685
2560,126.58603263968405,43.99579824554863,125,26,3.8982601335527685
2565,127.63538248835714,44.36316490411837,125,26,3.8982601335527685
2570,128.59200259581115,44.807004853862665,125,26,3.8982601335527685
2575,129.40846113080303,45.258318679026566,125,26,3.8982601335527685
2580,130.12907630420233,45.63503119248793,125,26,3.8982601335527685
2585,130.87128426131298,46.05973062470999,125,26,3.8982601335527685
2590,131.4453814170033,46.28157558214859,125,26,3.8982601335527685
2595,131.63936351468155,46.37334894949714,125,26,3.8982601335527685
2600,131.54554827109448,46.301475436847824,125,26,3.8982601335527685
2605,131.0919242314101,46.09910325428654,125,26,3.8982601335527685
2610,130.48227364532642,45.896428453490074,125,26,3.8982601335527685
2615,130.53110868835552,45.85353793685462,125,26,3.8982601335527685
2620,130.51494813569465,45.722599820201886,125,26,3.8982601335527685
2625,130.18689668248444,45.56940138741827,125,26,3.8982601335527685
2630,129.3470935578015,45.180009208933214,125,26,3.8982601335527685
2635,128.5617351492736,44.83245408608679,125,26,3.8982601335527685
2640,127.27443282390614,44.4436081187198,125,26,3.8982601335527685
2645,125.67197450944816,43.81325616936095,125,26,3.8982601335527685
2650,123.80215500363646,43.04559372723862,125,26,3.8982601335527685
2655,121.7525556007522,42.05721072771577,125,26,3.8982601335527685
2660,119.46440573724469,40.93207887111469,125,26,3.8982601335527685
2665,116.58873315652609,39.59443839679281,125,26,3.8982601335527685
2670,113.20447922067437,38.405588706506066,125,26,3.8982601335527685
2675,110.0578145810226,37.365592052436384,125,26,3.8982601335527685
2680,106.66155073078428,36.46340704643107,125,26,3.8982601335527685
2685,103.66683308753402,35.736493808478905,125,26,3.8982601335527685
2690,101.02744462639805,35.31577082382547,125,26,3.8982601335527685
2695,99.04482254943005,34.44025292750185,125,26,3.8982601335527685
2700,95.9741516506359,32.78421564975879,125,26,3.8982601335527685
2705,93.15380141025923,31.502135762536753,125,26,3.8982601335527685
2710,87.31686659951816,29.22208797177678,125,26,3.8982601335527685
2715,78.82639680388095,27.375582551251256,125,26,3.8982601335527685
