,raw,raw,raw,raw,raw,raw,standardised,standardised,standardised,standardised,standardised,standardised,T,N,P,Q
,n_pairs,d_emp,d_th,excess,ratio,angle_deg,n_pairs,d_emp,d_th,excess,ratio,angle_deg,,,,
lag,,,,,,,,,,,,,,,,
1148,90,0.23018335059148537,0.044834827224138694,0.18534852336734667,5.1340300574986175,55.007280573530316,90,0.1646497292371109,0.05268966866967405,0.11196006056743686,3.124895893146437,44.38066590564023,357,357,3,6
1162,89,0.23115001540182498,0.044769771340305346,0.18638024406151962,5.163082331709949,55.13113607117868,89,0.16689522966358553,0.05265294780378628,0.11424228185979925,3.16972243008176,44.77874555463824,357,357,3,6
1176,88,0.23224554694272503,0.04468862082073092,0.18755692612199412,5.196972801518793,55.27170053129956,88,0.16920327415260464,0.0526009737441256,0.11660230040847905,3.216732735323194,45.18465865154493,357,357,3,6
1190,87,0.2337570847463273,0.04460019086320316,0.18915689388312415,5.241167811664809,55.46165573394643,87,0.17119828199220122,0.05253363439734528,0.11866464759485594,3.2588318694518597,45.53472466988699,357,357,3,6
1204,86,0.23493514240351443,0.04451864099412318,0.19041650140939126,5.277230776980092,55.610259103882115,86,0.17348145167822207,0.052469145344099105,0.12101230633412297,3.3063517718939273,45.92808111717422,357,357,3,6
1218,85,0.23572531003270464,0.044435172304594234,0.1912901377281104,5.304926206133617,55.71284374426882,85,0.17608284773450486,0.05240313890136473,0.12367970883314014,3.3601584070361703,46.36854992542932,357,357,3,6
1232,84,0.23659998519779132,0.044340566890057914,0.1922594183077334,5.335971138673963,55.82619927404802,84,0.1783488828390289,0.052331039401214155,0.12601784343781475,3.4080898235491754,46.74914801827166,357,357,3,6
1246,83,0.23733676187657432,0.04424935664701218,0.19308740522956214,5.363620623230007,55.922650080075464,83,0.18090118815188744,0.05227205595961523,0.1286291321922722,3.460762826923233,47.16830594039273,357,357,3,6
1260,82,0.23867577606145465,0.044171607327032965,0.1945041687344217,5.403375392124013,56.086879073092064,82,0.183153544328761,0.05222710754773631,0.13092643678102467,3.5068674665039814,47.53204606281987,357,357,3,6
1274,81,0.24051183792496372,0.044108951466255236,0.1964028864587085,5.45267638268307,56.3053927767987,81,0.1853672384642891,0.052202840418580476,0.13316439804570862,3.550903302922797,47.881986883434614,357,357,3,6
