mode,n_triples,mean_cosine,median_cosine,positive_fraction,mean_incoming_speed,mean_outgoing_speed,static_loss,constant_velocity_loss,constant_velocity_skill,replicate
standardised,176,0.016730515722466248,0.03166210451514497,0.5909090909090909,0.33932514566169514,0.3377953807352803,0.03831311971383241,0.07393541399450186,-0.9297675195008599,71
standardised,176,0.02753347978062618,0.04995197119695961,0.6136363636363636,0.34685345109291826,0.3463621012282779,0.04023934969490292,0.07586939934563695,-0.8854529191173102,72
standardised,176,-0.013931758215227002,-0.0233896753999811,0.45454545454545453,0.34623755982193655,0.34908212026843827,0.041265638827727,0.080573110966427,-0.952547282808299,73
standardised,176,0.005135632829694034,0.01865143253557072,0.5340909090909091,0.3725466948540268,0.3690362215418553,0.047922043600493174,0.09103752629392105,-0.8997004187230482,74
standardised,176,0.00689177359308408,-0.011385212602508119,0.4715909090909091,0.35910371251174966,0.360536727108407,0.04383688981877962,0.08329489570936575,-0.9001096121030563,75
standardised,176,-0.03283842248297819,-0.0018358417353214528,0.4943181818181818,0.36794736268526423,0.3690929889448718,0.046954145322617304,0.09114331513709704,-0.9411132821364399,76
standardised,176,-0.07785106632181331,-0.05107409560607243,0.4090909090909091,0.40998359903319215,0.41018244763124445,0.05721362848952106,0.10543386259901101,-0.842810277595341,77
standardised,176,0.042104883555183006,0.030265658320296165,0.6022727272727273,0.33912696689981203,0.3413301265699548,0.03887007779566279,0.07186587151262121,-0.8488738790391659,78
standardised,176,0.014101913299012543,0.0162125177262644,0.5511363636363636,0.3630563315938098,0.36159686108229155,0.04449729277345467,0.0840053629188644,-0.8878758163233402,79
standardised,176,0.02071145792522239,0.03041061824295528,0.5511363636363636,0.33351629925053544,0.3349525859657696,0.03758590112670556,0.07106790409622739,-0.8908128304986194,80
standardised,176,0.05849039697798968,0.051710095439453096,0.6136363636363636,0.3632529813948665,0.36586242719374,0.046361441158430286,0.08250794232749102,-0.7796673327202623,81
standardised,176,-0.009873740272334291,-0.003386149373854637,0.48863636363636365,0.3636027730428996,0.3642016007897322,0.04484140692733072,0.08715659983717168,-0.9436633640513621,82
standardised,176,0.05854744503367281,0.05434672423131249,0.6136363636363636,0.36506155160819703,0.3642570186737322,0.045796978227029855,0.08168266936651686,-0.783582073070203,83
standardised,176,0.03488422532109783,0.03619890573683951,0.6022727272727273,0.33484817781346315,0.3360238813462717,0.0379364977536344,0.07119592052429388,-0.8767130531302976,84
standardised,176,0.04549785845233469,0.05225116772379393,0.5852272727272727,0.345728281507838,0.34422527256777397,0.0397259315812355,0.07344449478980523,-0.8487796727842287,85
standardised,176,0.0297953090775939,0.03683769723011494,0.5852272727272727,0.3623935752888748,0.36206330761448413,0.04534030011630533,0.0840286074155836,-0.8532874109795565,86
standardised,176,0.0030996519704057975,-0.0065972332886650945,0.48863636363636365,0.35828063276941685,0.3561241714248002,0.043508508058227195,0.08302075681512268,-0.9081499348131281,87
standardised,176,0.03483948858597361,0.024571129009720007,0.5511363636363636,0.35829613928619136,0.35760220535612014,0.042991500734857704,0.07934364419859247,-0.845565817484019,88
standardised,176,0.02226969888199761,0.028228395380781306,0.5738636363636364,0.344796524193834,0.34651666024634403,0.040356353107746996,0.07504719093881303,-0.8596128034276371,89
standardised,176,-0.02046761766384293,-0.03835734222106112,0.42045454545454547,0.3486756522378173,0.34887916547090086,0.042046062724727856,0.07960787899866711,-0.8933491946642758,90
standardised,176,0.045988077102069376,0.047930564630064655,0.6022727272727273,0.3744486418620173,0.37563957161587375,0.049313904658399646,0.08607961748473923,-0.7455445493723905,91
standardised,176,0.023297923964639457,0.04474108845585144,0.5681818181818182,0.354290262067469,0.35428400082046996,0.042221384390135785,0.07961517242695142,-0.8856599227369715,92
standardised,176,0.029640627568057732,0.033706503907986934,0.5568181818181818,0.37104989548731415,0.37034076835766905,0.047366585413887025,0.08731421531002632,-0.8433715360117002,93
standardised,176,0.020737734911368353,0.02019444988988276,0.5568181818181818,0.3561323723240621,0.355420137778006,0.043303818818858655,0.08149367960789032,-0.8819051490304157,94
standardised,176,-0.01738011857024136,-0.011633201712997556,0.4772727272727273,0.34685585326507296,0.3465527413018901,0.040478556216398724,0.07984060075812995,-0.9724172060708238,95
standardised,176,0.05201538927358107,0.05174062471537471,0.5909090909090909,0.3423741823260405,0.3433713462713053,0.03968855878180946,0.07252820870304028,-0.8274336717986917,96
standardised,176,0.004499259927032481,0.01357986396927928,0.5340909090909091,0.33422234184386856,0.33520114658684014,0.037939360321744095,0.07295639646727885,-0.9229738152824238,97
standardised,176,0.04046983465821607,0.029513550818177615,0.5681818181818182,0.3545259136207039,0.35757233439123454,0.044030798885608104,0.07922405588640064,-0.7992872691732102,98
