,raw,raw,raw,raw,raw,raw,standardised,standardised,standardised,standardised,standardised,standardised,T,N,P,Q
820,178,0.31223685463453554,0.08891385005656118,0.22332300457797438,3.5116784891882524,59.221238164447286,178,0.3444947467389258,0.12486615427167017,0.2196285924672556,2.7589121227311257,58.84014619077948,250,26,3,6
830,177,0.31287117864553626,0.08883729549242142,0.22403388315311484,3.521844929106682,59.29391227701224,177,0.34541800445752663,0.12482341858795633,0.22059458586957031,2.7672531994797853,58.940347607846284,250,26,3,6
840,176,0.3142422437287242,0.08879153853450225,0.22545070519422197,3.539101235492358,59.438132454378504,176,0.3478331772661592,0.12480860092634895,0.22302457633981027,2.786932748901013,59.190666815410985,250,26,3,6
850,175,0.3142029785155004,0.0887421006424018,0.2254608778730986,3.5406303912234782,59.43916495536968,175,0.3533237670232755,0.12476507647787519,0.22855869054540032,2.83191239886693,59.75162058533578,250,26,3,6
860,174,0.3146034059406879,0.08861430927483066,0.22598909666585726,3.5502551282656727,59.492719487108545,174,0.3545916296221556,0.12469611141826945,0.22989551820388618,2.8436462499840536,59.88525869693391,250,26,3,6
870,173,0.31611757673910607,0.0884515543448951,0.22766602239421097,3.5739064065113344,59.661982956640564,173,0.3566990535556532,0.12456497812628685,0.23213407542936632,2.863558111767366,60.10744289132774,250,26,3,6
880,172,0.3183258848958801,0.08830104321690359,0.23002484167897652,3.6050070678546926,59.89814873735309,172,0.3551832295560263,0.1244384542970642,0.23074477525896214,2.8542883432810844,59.96978461867458,250,26,3,6
890,171,0.3173817766682943,0.0881431425729627,0.22923863409533163,3.600754039437312,59.819681853404106,171,0.3551615159673584,0.12427864963397481,0.2308828663333836,2.8577838350624125,59.98350157088649,250,26,3,6
900,170,0.3155276207843374,0.08808608468370287,0.2274415361006345,3.5820370710915967,59.63939034121523,170,0.3540726295661855,0.12411565985456405,0.22995696971162147,2.852763543142581,59.891384577626255,250,26,3,6
910,169,0.3132182322368738,0.08805093772474423,0.22516729451212955,3.5572390292540024,59.409349897558755,169,0.35177022515290907,0.12393791105597171,0.22783231409693736,2.838277829243433,59.67870562121492,250,26,3,6
920,168,0.3122656204788382,0.0880293869977707,0.22423623348106753,3.5472883673124542,59.31456051722738,168,0.3490558850297769,0.12381085770727719,0.22524502732249974,2.81926715874177,59.417247554626115,250,26,3,6
930,167,0.3104624176636722,0.08797018626450999,0.22249223139916224,3.5291776776528523,59.13604053080873,167,0.3457727139098067,0.12363448224385658,0.2221382316659501,2.7967336266900427,59.099649450335384,250,26,3,6
940,166,0.3092662359862923,0.08791637876731188,0.22134985721898043,3.5177317392112646,59.018415835973315,166,0.3445027167703393,0.12341928793306763,0.22108342883727167,2.791319918789103,58.99090409519334,250,26,3,6
950,165,0.3097269926327963,0.08787716274360022,0.22184982988919608,3.5245447504545497,59.06996299830598,165,0.34278660371021463,0.12324853538856334,0.2195380683216513,2.7812631008516067,58.83073589752716,250,26,3,6
960,164,0.3129418935083908,0.0878481286297782,0.2250937648786126,3.562305747311181,59.401876995675,164,0.3412499793671911,0.12312966184387089,0.2181203175233202,2.771468501228388,58.682899081075725,250,26,3,6
970,163,0.3150267572360985,0.08785899523976957,0.22716776199632893,3.5855948087772003,59.61180965722339,163,0.3414582594860869,0.12303608002179595,0.21842217946429093,2.775269330960457,58.71444805523207,250,26,3,6
980,162,0.3196445458310878,0.08783060073618562,0.2318139450949022,3.6393300643723867,60.07579062500843,162,0.3413689048213885,0.12293391893067174,0.21843498589071675,2.7768487964164112,58.71578564849282,250,26,3,6
990,161,0.32552008341967725,0.08776951284030325,0.237750570579374,3.708805858498514,60.6562563330184,161,0.33973005653263794,0.12286429991497426,0.21686575661766366,2.76508356591574,58.5513586337888,250,26,3,6
1000,160,0.3271428236848563,0.08774641855422005,0.23939640513063626,3.7282755134069547,60.81478041169596,160,0.33981853088810776,0.12276414629071823,0.21705438459738952,2.7680600660341192,58.571179666886266,250,26,3,6
