component,n_triples,mean_cosine,median_cosine,q25_cosine,q75_cosine,mean_residual_cosine,median_residual_cosine,q25_residual_cosine,q75_residual_cosine,mean_erse_outgoing_cosine,median_erse_outgoing_cosine,q25_erse_outgoing_cosine,q75_erse_outgoing_cosine,mean_outgoing_erse_attributed_fraction,median_outgoing_erse_attributed_fraction,q25_outgoing_erse_attributed_fraction,q75_outgoing_erse_attributed_fraction,mean_outgoing_residual_energy_fraction,median_outgoing_residual_energy_fraction,q25_outgoing_residual_energy_fraction,q75_outgoing_residual_energy_fraction,mean_incoming_speed,median_incoming_speed,q25_incoming_speed,q75_incoming_speed,mean_outgoing_speed,median_outgoing_speed,q25_outgoing_speed,q75_outgoing_speed,positive_fraction,all_positive_window_fraction,mean_positive_correlation_fraction,replicate
block_4_6,464,0.04344452591551459,0.04674365480853972,-0.12447617029334901,0.24578071895856785,0.034003029704427284,0.03580392122271216,-0.1281803391734639,0.21835997749199687,0.005229988620570652,-0.00318915627659993,-0.027142056825237723,0.024019234985169436,0.029719742520897846,0.0006715007731821765,0.0001452224580256456,0.0023833554671165436,0.9702802574791022,0.9993284992268179,0.9976166445328835,0.9998547775419744,1.0467686826467473,0.992114571296506,0.7524236979914608,1.3051141552395071,1.0444350334539358,0.9852256750918669,0.7501100814227859,1.3030760269609911,0.5797413793103449,0.6487068965517241,0.9975296442687748,3
top_3,464,0.01553006155689073,0.029012016181486612,-0.21985211198340787,0.26235405858834615,0.011910988918155454,0.02809917970255365,-0.21913247249464354,0.2526696610544369,-0.008254909941195142,-0.007905207184340624,-0.02755638592643265,0.008625323133530477,0.006439921402679194,0.00037217323200494645,6.909312471761742e-05,0.0013378240624868643,0.9935600785973208,0.999627826767995,0.9986621759375132,0.9999309068752824,0.4792095278219505,0.39431297718695135,0.32015482370074766,0.5433489510330547,0.47908860312633833,0.3943129771869513,0.3193934092906153,0.5433489510330551,0.521551724137931,0.6487068965517241,0.9975296442687748,3
top_6,464,0.04390485304069868,0.05845887108413739,-0.12144473352743074,0.22702457567979203,0.03835910160200625,0.05102417427095374,-0.1174652453527888,0.2110578298352638,-0.004658624420507326,-0.0034200637270067826,-0.01758488421821892,0.00913792033748858,0.026653464697427246,0.00017760781967135486,4.0966980057483005e-05,0.0005566611129571575,0.9733465353025728,0.9998223921803286,0.9994433388870428,0.9999590330199425,0.9859614391987066,0.90444895289188,0.7181558704343112,1.2500701158178478,0.9836978742011212,0.9016528864386276,0.7169141820144238,1.248158979978084,0.5926724137931034,0.6487068965517241,0.9975296442687748,3
flag_nested,464,0.03416799617952226,0.03119186036931105,-0.11329060753604134,0.19323432757282205,0.030634648612302726,0.027488918839929485,-0.1124067610454541,0.18166096585759195,-0.011168578638694995,-0.011227786515966454,-0.03229436811933342,0.010839632293040663,0.01764106832204587,0.0005596302081677385,0.00012023064774377423,0.0021930625320481234,0.9823589316779541,0.9994403697918323,0.9978069374679519,0.9998797693522562,0.5063200564859057,0.4802464588996618,0.3805419180091488,0.6127989274558864,0.5054678309610515,0.47905595532809053,0.3793609562608934,0.6117873565545849,0.5689655172413793,0.6487068965517241,0.9975296442687748,3
market_1,464,-0.0067537336788545295,-0.010757795382301014,-0.20200183588830178,0.1875019290133396,0.00026577034417423357,-0.012395105580799714,-0.20058164045312382,0.18519790256238133,-0.0814429718746441,-0.08831749365739473,-0.23408277483078416,0.06650229270567147,0.053539013191106204,0.02763531916201384,0.005977141472286035,0.07019384655857244,0.9464609868088938,0.9723646808379862,0.9298061534414276,0.994022858527714,0.05580833639267733,0.05439424693017461,0.047241715086862875,0.06290855027761724,0.055815192214822645,0.0543942469301746,0.047275087768523974,0.06290855027761724,0.47413793103448276,0.5732758620689655,0.9969418699741038,4
block_2_3,464,0.026312762052710343,0.03043020808969351,-0.2186308326796831,0.2565638665848783,0.026345129110857478,0.02982779202601503,-0.21905322201547556,0.25902312480123624,-0.008682743307125367,-0.008991742625493973,-0.04912634056813919,0.03208143566586094,0.004273922366126613,0.001654233881273115,0.00039111510758141343,0.0052330781072258414,0.9957260776338734,0.9983457661187269,0.9947669218927742,0.9996088848924186,0.46616166453637925,0.3972738425688395,0.3308631774216066,0.5264757170837595,0.4647453789342758,0.3963983237464474,0.32990505093570227,0.5194676130443177,0.5366379310344828,0.5732758620689655,0.9969418699741038,4
block_4_6,464,0.03865584645817259,0.0324934057964095,-0.142432151893257,0.2426230540099281,0.03787329396267601,0.03370494261594846,-0.16117193636560317,0.24228681775546157,-0.00888770442221158,-0.0027813607651985114,-0.025734127505280906,0.02323875853272416,0.026080036810351436,0.0005953714949429867,0.00016376992257677303,0.002127801435163834,0.9739199631896486,0.9994046285050571,0.9978721985648362,0.9998362300774233,1.0412882690577716,0.9975600899958134,0.7833340600220082,1.2762598240785967,1.0389155802180798,0.9956563395704627,0.7833340600220083,1.2734579762658877,0.5625,0.5732758620689655,0.9969418699741038,4
top_3,464,0.025895125302022353,0.02961149385516068,-0.2170988132846949,0.259410263044188,0.025997371598744514,0.030008970290218685,-0.2157601927696188,0.25968082094152617,-0.009165568888740797,-0.009824958496568621,-0.028609039652698003,0.011620148045318215,0.0010495587313478604,0.00041396083410322193,0.00011858514032936363,0.001196198219813066,0.9989504412686521,0.9995860391658968,0.9988038017801869,0.9998814148596706,0.4682956685543831,0.4018841299203385,0.3340168384187826,0.5273000438714812,0.46688591016330916,0.3985185693401746,0.3339451354485857,0.5234010859156648,0.5323275862068966,0.5732758620689655,0.9969418699741038,4
top_6,464,0.028550456616412388,0.03945912390723624,-0.1615420450075218,0.2196933846068969,0.027365330412872237,0.04104774076555272,-0.16483026037800066,0.2123365203840312,-0.0007319769654927907,-0.004501449986522865,-0.016087712549496588,0.008322831178212453,0.025484425733354795,0.00016317830595363736,3.4492503720534584e-05,0.0006005330291669886,0.9745155742666453,0.9998368216940463,0.999399466970833,0.9999655074962794,0.9869727495134591,0.9433288511464754,0.7375786147178792,1.2105397585117854,0.9850206525921376,0.9394202786355996,0.7371877795421016,1.2076364869743987,0.5495689655172413,0.5732758620689655,0.9969418699741038,4
flag_nested,464,0.028796822513912128,0.0277057742909304,-0.13298625349624266,0.20100812812564045,0.02893761854633344,0.0289491033801363,-0.1334310191454855,0.19580493777588,-0.008382024584275678,-0.009610446452203783,-0.03125081374731584,0.013153653326451673,0.014386144705917366,0.0005731471892500006,0.00012633478850443414,0.0019168228624543981,0.9856138552940826,0.9994268528107499,0.9980831771375456,0.9998736652114956,0.5014873568199966,0.48076408782183805,0.39482886550871754,0.591387249601353,0.5003663851289731,0.47775880247968894,0.39482886550871776,0.5850818005551978,0.5560344827586207,0.5732758620689655,0.9969418699741038,4
