n_triples,mean_original_cosine,median_original_cosine,q25_original_cosine,q75_original_cosine,mean_residual_cosine,median_residual_cosine,q25_residual_cosine,q75_residual_cosine,mean_erse_outgoing_cosine,median_erse_outgoing_cosine,q25_erse_outgoing_cosine,q75_erse_outgoing_cosine,mean_outgoing_erse_attributed_fraction,median_outgoing_erse_attributed_fraction,q25_outgoing_erse_attributed_fraction,q75_outgoing_erse_attributed_fraction,mean_outgoing_residual_energy_fraction,median_outgoing_residual_energy_fraction,q25_outgoing_residual_energy_fraction,q75_outgoing_residual_energy_fraction,mean_erse_skill,median_erse_skill,q25_erse_skill,q75_erse_skill,mean_top_cross_covariance_share,median_top_cross_covariance_share,q25_top_cross_covariance_share,q75_top_cross_covariance_share,all_positive_window_fraction,mean_positive_correlation_fraction,mean_erse_rotations,replicate
462,-0.002380836177767876,-0.002087335247620851,-0.3134829384662129,0.2748771106631878,-0.003851872011041092,-0.0024260532665269672,-0.3134501768613267,0.27264367116420385,-0.004069707196779726,-0.006366737917541472,-0.022813577655141325,0.009116428455234627,0.0027209193404698073,0.00027215726735779766,6.0940552845278884e-05,0.0008491220708079505,0.9972790806595302,0.9997278427326421,0.999150877929192,0.9999390594471547,-0.9121321477012646,-0.7388186669163153,-1.1779530756520131,-0.43904592715318097,0.393023929944116,0.3996413387525131,0.33055024130161326,0.45720787677888813,0.29653679653679654,0.9951165419145714,26.461038961038962,30
462,0.038065893096086156,0.037935025525531546,-0.22261152037799856,0.28213039093504705,0.037446395492971365,0.04030492715635163,-0.22242725897111354,0.2799407928200667,-0.010709440551592515,-0.006363292355638527,-0.02427760090983213,0.00568593579645299,0.002358221626471145,0.0002500132342881378,3.592765704338308e-05,0.0009411981992388518,0.997641778373529,0.9997499867657118,0.9990588018007611,0.9999640723429566,-0.9313118610023402,-0.7496417905431644,-1.255106347373343,-0.4009947677431436,0.3868833980159603,0.38940069313700226,0.3217337393755164,0.44615419366801695,0.35714285714285715,0.9955163883735313,26.476190476190474,31
462,0.02062035749877988,0.017582641390954532,-0.2313855758033309,0.31987973033558686,0.018348788791074568,0.017192536744039994,-0.23121394213033034,0.3169382685784664,-0.01185187947425904,-0.005937140896565348,-0.022402183249908662,0.007468870146964037,0.004479220176285488,0.00024435661014704513,4.313358512519905e-05,0.0007753845721407693,0.9955207798237145,0.9997556433898529,0.9992246154278592,0.9999568664148748,-0.8640620824176765,-0.744890077117554,-1.2003544621747604,-0.3869271173770702,0.39208631963486246,0.3975854949441211,0.3360023443798011,0.44865529889020805,0.3463203463203463,0.9956070202375621,26.506493506493506,32
462,0.01231918217152442,0.03454983750418316,-0.23399769991743505,0.255632995947206,0.01147597449039146,0.03464070058146178,-0.23135240736908108,0.2563528506521463,-0.012447697183531588,-0.007430287131841674,-0.024629522020500456,0.007418127871103246,0.008206650108272494,0.000270777679138301,5.547447600184885e-05,0.0009817030176548502,0.9917933498917275,0.9997292223208617,0.9990182969823451,0.9999445255239982,-0.8818447133481299,-0.7402698190506903,-1.1258436131107046,-0.44486294110325725,0.3952770135913792,0.39421237868532455,0.3392082085654701,0.45686416596800844,0.37662337662337664,0.9961401488495084,26.573593073593074,33
462,0.01600340365478379,0.029281886335198234,-0.24570796326651856,0.2954393278399828,0.015256951006635879,0.028494310038689845,-0.24702437453542297,0.2935331723323847,-0.006511593848995938,-0.0072125915273885816,-0.02453864403306806,0.005628442863075085,0.004061798881188061,0.00028465373683533857,4.310897821113713e-05,0.0008775852298797682,0.9959382011188119,0.9997153462631647,0.9991224147701202,0.9999568910217889,-0.852209693770823,-0.6941138448500361,-1.1977771441683287,-0.3543054488077015,0.3907143585893872,0.39991072998260946,0.3357323754187742,0.4493456808907145,0.3787878787878788,0.9947806708890452,26.463203463203463,34
462,0.03221276786531157,0.03464590339169758,-0.18640872122083013,0.26612681008163586,0.03429452366519949,0.034407297180789345,-0.1844383802086903,0.2615896735109635,-0.004912068158566503,-0.008469882031636443,-0.023371767706657897,0.006388334461128191,0.0074251469791241686,0.00027161723415786154,5.946091619998817e-05,0.0008956236329255296,0.9925748530208759,0.9997283827658421,0.9991043763670745,0.9999405390838,-0.8788263730928294,-0.7642983886315005,-1.2018826242881047,-0.44395666098452036,0.39448849259529467,0.39891213328138886,0.3395015065011778,0.45940879043482774,0.3787878787878788,0.9954150939372612,26.56926406926407,35
462,0.04985461213362877,0.05771141501812175,-0.20418078252020896,0.3140670497819785,0.04994036263892679,0.05750072769688211,-0.20442571380497096,0.31426415839098565,-0.009930632263208844,-0.006701567427145146,-0.02209610231414581,0.0045773001564822745,0.000746832989965221,0.00015839799311556657,3.457568585335524e-05,0.0006827359579901771,0.9992531670100347,0.9998416020068844,0.9993172640420098,0.9999654243141467,-0.8428268921731958,-0.6953956574325127,-1.1672028317675482,-0.3916847572062935,0.3925259638155996,0.3969122879041851,0.33064311223190307,0.45120318065271753,0.30952380952380953,0.9953724436483057,26.452380952380953,36
462,0.031116449520224312,0.026970845874419655,-0.19589397763987748,0.27006586400228516,0.03021713383637495,0.027255018697266424,-0.19587712773145782,0.2665232016538489,-0.0077560081351058,-0.005699931143660091,-0.022180228773573247,0.0074955181354872825,0.005425306585317309,0.00029174944634680067,4.390353281977233e-05,0.0008426558828483754,0.9945746934146826,0.9997082505536532,0.9991573441171516,0.9999560964671802,-0.9565168063076742,-0.8555693287629922,-1.2965717297435408,-0.4675216382597374,0.3965821832197194,0.40505876401529267,0.33617451234077067,0.458541300698639,0.34415584415584416,0.9952018424924828,26.50865800865801,37
462,-0.02194388127048092,-0.025239870528723802,-0.24300204619515883,0.20567041045682014,-0.021561269207489794,-0.025514538058521715,-0.24191103775445955,0.20599270145605936,-0.016002270953400448,-0.008989197159048445,-0.02602002452380637,0.004662117035696715,0.006602862869082158,0.0002841153875481339,5.6170607481031976e-05,0.0010973866263888632,0.9933971371309178,0.9997158846124519,0.9989026133736112,0.9999438293925189,-0.9709330117949223,-0.8927935751118966,-1.327216943411155,-0.48304785811821027,0.40263611761746143,0.4093230302690004,0.345035580069611,0.4609948883248401,0.354978354978355,0.9956603330987567,26.435064935064936,38
462,0.03392666434776571,0.03370957320913934,-0.2407175161859065,0.33878762648608113,0.03411887183151701,0.03478535947751449,-0.2410073451477715,0.3390701140192538,-0.0044337496692263105,-0.007489423620281923,-0.022635403985524466,0.008275022767365438,0.002745727370631435,0.00026086497020971766,6.240548739400165e-05,0.0008822442721691803,0.9972542726293685,0.9997391350297903,0.9991177557278308,0.999937594512606,-0.8386929957787723,-0.7105228268372245,-1.1377508910744818,-0.37831688279069764,0.3926699371550444,0.3921385440285714,0.33310767583993317,0.4565567234727,0.3203463203463203,0.9956443392403983,26.456709956709958,39
