mode,n_triples,mean_cosine,median_cosine,positive_fraction,mean_incoming_speed,mean_outgoing_speed,static_loss,constant_velocity_loss,constant_velocity_skill,replicate
standardised,464,0.01722701217602212,0.02035007451813096,0.5237068965517241,0.4893476630330321,0.4899793782959582,0.08089040887096198,0.13366058176813905,-0.652366252485596,54
standardised,464,0.010891555727981424,0.03433479631699074,0.5301724137931034,0.49832308302595313,0.4945008264071618,0.08290418371026152,0.13674917358449887,-0.6494845913014236,55
standardised,464,0.00854739313019505,0.02449169006295852,0.5387931034482759,0.4692966167846244,0.46980398229868114,0.07486224958749246,0.13024967529071796,-0.7398578857624831,56
standardised,464,-0.010726507665016195,-0.01811341878219217,0.46336206896551724,0.4552138663621168,0.4525953727252869,0.07040823521045944,0.12642245200569963,-0.7955634256107449,57
standardised,464,0.018166425908064988,0.02672154740024365,0.540948275862069,0.449229000718997,0.4493237482288136,0.06951855616156992,0.12514591200952174,-0.8001799651688222,58
standardised,464,0.03754119265309308,0.049343203598192706,0.5646551724137931,0.49425497943520724,0.49407713654197577,0.08339684461999174,0.13785226530094324,-0.6529673985758635,59
standardised,464,0.0035120906514362854,-0.0007287351421048571,0.5,0.5092077572030311,0.5152289689849588,0.08831099185003985,0.14496780915553262,-0.6415601967386033,60
standardised,464,0.0577170218133732,0.09949098387426562,0.6185344827586207,0.4822408557244398,0.4815003166156094,0.07937019471530117,0.13080678289934827,-0.6480592414891864,61
standardised,464,0.06368275054101401,0.06801457265429303,0.5818965517241379,0.5209084267658809,0.5199109974768937,0.09063894186585422,0.14433695589189688,-0.5924386684204213,62
standardised,464,0.019304130624374922,0.02379711280049646,0.5258620689655172,0.5115972390360761,0.5130636509785764,0.08777405171728692,0.14321225449129607,-0.6316012726924252,63
standardised,464,0.0598259123626751,0.08811879524197315,0.5883620689655172,0.4988154862230778,0.5001840614445504,0.08498653873513597,0.13359901280970335,-0.5720020464190234,64
standardised,464,0.02029437459347482,0.02874920608614811,0.521551724137931,0.4733116331544815,0.47495513438445813,0.07605148412380522,0.13105392222501913,-0.723226360864631,65
standardised,464,0.08747333748598053,0.08038739980013915,0.5905172413793104,0.4783877728647743,0.48004558490009414,0.07991237490218937,0.12308536430851942,-0.5402541153253504,66
standardised,464,0.046257834824364644,0.06315473244488068,0.5625,0.501817866355913,0.5007046963085764,0.08487456542716709,0.13632107386656075,-0.6061475328971333,67
standardised,464,0.027056491216986077,0.05229358624343525,0.5474137931034483,0.5104539558277068,0.5094271496943016,0.08704221499639532,0.14529694167785553,-0.6692698098718273,68
standardised,464,0.008023376049318484,0.018702789476677365,0.5193965517241379,0.5144090658664124,0.5142076353104353,0.08819117754387941,0.14138581205272557,-0.6031741041486745,69
standardised,464,0.03043332497157611,0.04565443459389069,0.5366379310344828,0.5094129107516467,0.5033167985904938,0.08455208086938484,0.14070058570648739,-0.6640700531526853,70
standardised,464,0.015363529524837976,0.04599058608808623,0.5323275862068966,0.5306462352935669,0.5295356318330368,0.09457622606632904,0.15300902375351438,-0.61783811976389,71
standardised,464,0.06014678790496641,0.056263232565049545,0.5668103448275862,0.5047970268216391,0.499871236131372,0.08436071568083427,0.13681103797138452,-0.6217387070184177,72
standardised,464,-0.00508942524499517,0.04210333249151673,0.5323275862068966,0.5042683809223816,0.5041960263922772,0.08567295577921306,0.1403640823527486,-0.6383709547092027,73
standardised,464,-0.011983421895512207,0.02410328841008537,0.5237068965517241,0.541204914487093,0.5423805406012953,0.09608986576220109,0.1556398218141166,-0.6197319101192946,74
standardised,464,0.02962527093550668,0.04924334012574173,0.540948275862069,0.47862643753700007,0.47876713957774714,0.0782570222398908,0.13215148903989254,-0.6886853761799479,75
standardised,464,0.003432183729289335,0.02247439786513871,0.5301724137931034,0.49605247404797703,0.49552746773462786,0.08341354448403564,0.13495660299646764,-0.6179219313992435,76
standardised,464,0.03753265000849579,0.03321308613308564,0.5560344827586207,0.5045710136454581,0.5052147504933204,0.08586573260309073,0.14119048984148835,-0.6443170699321119,77
standardised,464,0.022026589076021657,0.020844100284332083,0.5366379310344828,0.4528089166202676,0.45246738811466636,0.07043093097502846,0.12378391221645065,-0.7575220219698455,78
standardised,464,0.03481446496772259,0.032748654622099804,0.540948275862069,0.4724158743660214,0.4708591679820959,0.07586172110730134,0.12831010734146672,-0.691368261471166,79
standardised,464,0.005029745762698734,0.013572020419785603,0.5280172413793104,0.47470867068374306,0.4736371983060584,0.07615443528795583,0.12949694028942657,-0.7004517176152851,80
standardised,464,0.01888139370392661,0.02372375984107527,0.5366379310344828,0.4852380613918324,0.48798255921845574,0.0810625209419069,0.1362473604671731,-0.6807688545093997,81
standardised,464,0.079330789034531,0.07029855337058957,0.6099137931034483,0.5258214580366262,0.5265188599133653,0.09114356705892085,0.1393453310691259,-0.5288553604561519,82
