,raw,raw,raw,raw,raw,raw,standardised,standardised,standardised,standardised,standardised,standardised,T,N,P,Q
656,243,0.32715260774523,0.1430950553433427,0.1840575524018873,2.2862607443720475,66.52153366904746,243,0.28885764889403687,0.17166025700169757,0.1171973918923393,1.6827287453681274,56.182024644724294,204,132,5,10
664,242,0.3274456033610986,0.1430622206741802,0.18438338268691842,2.288833500682517,66.5620396458264,242,0.28929744617017583,0.17161200443571323,0.1176854417344626,1.6857646242256217,56.27552157288117,204,132,5,10
672,241,0.32811610591136725,0.1430133507257754,0.18510275518559186,2.294304022989587,66.65119224082368,241,0.2897362669810586,0.17156110347983436,0.11817516350122423,1.688822589178058,56.36900786193429,204,132,5,10
680,240,0.32808663524896603,0.14291312122502967,0.18517351402393636,2.295706877273808,66.65994091774587,240,0.28996823226448903,0.17149596952291624,0.1184722627415728,1.6908166009449095,56.42556237830491,204,132,5,10
688,239,0.3281888923162199,0.14283092988169346,0.18535796243452643,2.2977438611374863,66.68272900977277,239,0.29053295893224185,0.1714430475025566,0.11908991142968525,1.694632492623589,56.542748850481345,204,132,5,10
696,238,0.32867697825333114,0.1427557067409866,0.18592127151234455,2.3023736546636053,66.7521702556809,238,0.29083434814081965,0.1713913838727024,0.11944296426811726,1.6969018019997504,56.609500298252996,204,132,5,10
704,237,0.3291297300425711,0.14265014857841835,0.18647958146415278,2.307251224919968,66.82076701419278,237,0.29094777142299016,0.17133024176202533,0.11961752966096484,1.6981693858058724,56.6424428389639,204,132,5,10
712,236,0.330532675706364,0.14256808623198222,0.1879645894743818,2.31841981219087,67.0021240752684,236,0.2919681149122178,0.17128683491905414,0.12068127999316366,1.7045566581354288,56.842297818872524,204,132,5,10
720,235,0.3319807553179725,0.14255764205860735,0.18942311325936514,2.3287475194173792,67.17870648618573,235,0.29273191922167735,0.17129775901948996,0.12143416020218739,1.7089068817787092,56.982833010802864,204,132,5,10
728,234,0.33260006226554834,0.14253534929566714,0.1900647129698812,2.3334566751972656,67.25590550287437,234,0.29362449372620997,0.17131896882297606,0.1223055249032339,1.7139053295937838,57.14454847532641,204,132,5,10
736,233,0.3342216427446014,0.14253595209356978,0.19168569065103164,2.344823448649621,67.4496544684247,233,0.2944813487955165,0.1713448396910216,0.12313650910449492,1.7186473157087276,57.297842390637996,204,132,5,10
744,232,0.33507892529172006,0.142542376966062,0.19253654832565806,2.350731988786038,67.55061931035853,232,0.29533082424049983,0.1713770727183773,0.12395375152212254,1.7232808307200744,57.447726553829305,204,132,5,10
752,231,0.3357974432029297,0.14253700035707378,0.19326044284585592,2.3558615823380125,67.63612334637973,231,0.29647475462356665,0.17139643364925478,0.12507832097431187,1.7297603474659913,57.65257159809701,204,132,5,10
760,230,0.33676818298249456,0.14256261202124257,0.194205570961252,2.362247564125118,67.74721556216076,230,0.29804365518818476,0.17143683146317923,0.12660682372500554,1.7385042213183801,57.92842130186956,204,132,5,10
768,229,0.3376200592782367,0.14256941433644224,0.19505064494179444,2.3681100245071107,67.84602953008338,229,0.29960356382158265,0.17148230205720194,0.1281212617643807,1.747139851911032,58.19885235525401,204,132,5,10
776,228,0.33771863370368704,0.14263831593824636,0.1950803177654407,2.3676571858146342,67.84949031298191,228,0.3008299167653592,0.17155706452377134,0.12927285224158785,1.753526837268048,58.40260012807406,204,132,5,10
784,227,0.3383255108015578,0.14271060599143842,0.1956149048101194,2.3707103508610623,67.91173755608479,227,0.3021196368030688,0.17160933442315757,0.13051030237991124,1.760508178757319,58.61974403751453,204,132,5,10
792,226,0.3390127718840173,0.14280788623347773,0.19620488565053956,2.373907918010653,67.98021028130968,226,0.3038234789144332,0.1716643459805321,0.13215913293390108,1.7698694343255694,58.90622750768722,204,132,5,10
800,225,0.3391181685845616,0.1429141530265315,0.19620401555803013,2.372880231964189,67.98010947204546,225,0.30517499547765997,0.17175831996632995,0.13341667551133002,1.776769798036473,59.12256903199011,204,132,5,10
808,224,0.3382659829490696,0.1430126175723898,0.1952533653766798,2.36528768363985,67.86966117932758,224,0.30586427593965054,0.17185522541509693,0.1340090505245536,1.7797787364385915,59.223839785898086,204,132,5,10
816,223,0.33642501061033914,0.14311052660400306,0.19331448400633608,2.3508054829624863,67.64249200083145,223,0.306184145569525,0.17195418240019703,0.13422996316932798,1.780614703845518,59.2615024379865,204,132,5,10
824,222,0.3348847496046003,0.1432090142349296,0.1916757353696707,2.3384334526263344,67.44847016883375,222,0.3060955581949704,0.17206361046416963,0.1340319477308008,1.7789674258794628,59.22774607105191,204,132,5,10
832,221,0.33356584769394926,0.14327775894137548,0.19028808875257378,2.328106261282558,67.28271440442741,221,0.3066648984874056,0.17218234425068163,0.13448255423672395,1.7810472950753287,59.30449689313634,204,132,5,10
840,220,0.3336324585722155,0.1433334681833384,0.19029899038887713,2.327666125719256,67.28402188608649,220,0.3070766895506773,0.17230551474561176,0.13477117480506554,1.7821640241987546,59.35353425393582,204,132,5,10
848,219,0.3331730408541721,0.14338446434155386,0.18978857651261824,2.3236341704393153,67.22271572340127,219,0.3069331770079722,0.17242970816087236,0.13450346884709982,1.7800481151520111,59.308053554112966,204,132,5,10
856,218,0.33371036158592643,0.14341423370143108,0.19029612788449535,2.3268984742523253,67.28367858133191,218,0.3071531436046093,0.17254773497807527,0.13460540862653406,1.7801053351621083,59.32538185673162,204,132,5,10
864,217,0.33393109543036187,0.1434472971540032,0.19048379827635867,2.327900922886387,67.30617397758422,217,0.30717777076208735,0.17266076361354138,0.13451700714854598,1.7790826608970014,59.310355559230864,204,132,5,10
872,216,0.33470203731706744,0.1435092655048608,0.19119277181220665,2.332267788700589,67.39093277475226,216,0.306816314675574,0.17279291938214814,0.13402339529342588,1.7756301344560321,59.22628708798477,204,132,5,10
880,215,0.33515887330950134,0.14357806727678338,0.19158080603271796,2.334331974697758,67.43717371804125,215,0.3065203953536361,0.17294163199702697,0.13357876335660915,1.7723921754069343,59.150319552832386,204,132,5,10
888,214,0.33526083538300006,0.14364194753407117,0.1916188878489289,2.3340036886055016,67.44170615306473,214,0.3060251213341882,0.17308856918474444,0.13293655214944375,1.7680261774395696,59.0401892500107,204,132,5,10
896,213,0.3352385670731529,0.1437171630734265,0.19152140399972642,2.3326272235270626,67.43010176513849,213,0.3062611499570573,0.17323511465979538,0.1330260352972619,1.7678930196023055,59.05556319228609,204,132,5,10
904,212,0.33588640290984717,0.1438164185355266,0.19206998437432057,2.3355219545178287,67.49531801860132,212,0.30707309373463965,0.17340364789622117,0.13366944583841847,1.7708571731917493,59.165831691849064,204,132,5,10
912,211,0.33752035533506436,0.14393171653369535,0.193588638801369,2.3450033353562394,67.67476968341256,211,0.3076604738658174,0.17359736638394516,0.13406310748187225,1.7722646390001389,59.23306098118143,204,132,5,10
920,210,0.3389542665842422,0.14400878914387888,0.19494547744036334,2.353705413393857,67.83375887578791,210,0.30767204185190733,0.17377583402866714,0.1338962078232402,1.7705110930507855,59.20457986038855,204,132,5,10
928,209,0.34033990293518995,0.1440835018164827,0.19625640111870726,2.3621018273742163,67.98617797453593,209,0.30849164651518146,0.17394389865717064,0.13454774785801082,1.7735123157334398,59.31558181888757,204,132,5,10
936,208,0.3420678411672609,0.14413420374101657,0.19793363742624434,2.373259311730724,68.17950071761987,208,0.3096818946252758,0.17408190992697278,0.135599984698303,1.7789435717656539,59.493821156619745,204,132,5,10
944,207,0.34435987381748523,0.14415809143160205,0.20020178238588318,2.388765489316095,68.43795997175238,207,0.31116399783158405,0.17419758073122849,0.13696641710035556,1.7862704896670332,59.723405585135836,204,132,5,10
952,206,0.3451034315788689,0.14412361692552916,0.20097981465333975,2.3944960509642845,68.52583982915735,206,0.31162337621770897,0.17428505631765095,0.13733831990005801,1.7880097284402052,59.785528065900735,204,132,5,10
960,205,0.34499244410811675,0.1440842299120857,0.20090821419603105,2.3943803171146283,68.51776894556755,205,0.31171825469306325,0.17437047504998318,0.13734777964308006,1.7876779575424648,59.78710619984362,204,132,5,10
968,204,0.3441305815824503,0.1440395175442132,0.2000910640382371,2.3891400599618002,68.42542203098022,204,0.31250305477112084,0.17442532974293057,0.13807772502819027,1.7916151010388819,59.908579595629405,204,132,5,10
976,203,0.34438922591890714,0.14394900968915958,0.20044021622974756,2.3924390078304385,68.46493340895314,203,0.3139051168976692,0.174469486250167,0.1394356306475022,1.7991978061285128,60.13298612655664,204,132,5,10
984,202,0.34536489409866306,0.14388219464976534,0.2014826994488977,2.400331013433192,68.5824316718405,202,0.31531473662399906,0.17450578297470015,0.1408089536492989,1.8069013602243393,60.35788917914772,204,132,5,10
992,201,0.34688637650027454,0.14382536805298396,0.20306100844729058,2.4118580831476457,68.758983753911,201,0.3153353884705552,0.1745576092326396,0.1407777792379156,1.8064831997687116,60.352806562202595,204,132,5,10
1000,200,0.3480305460597903,0.14374990368355894,0.20428064237623134,2.4210836817388106,68.89431941728908,200,0.31570014086745063,0.17458797142108018,0.14111216944637045,1.808258256841927,60.407270252902165,204,132,5,10
1008,199,0.3501205198398384,0.14370443849650266,0.20641608134333572,2.4363932214129855,69.129005968522,199,0.3167953549814053,0.17461482344352863,0.1421805315378767,1.8142523568960263,60.580475143420735,204,132,5,10
1016,198,0.3523979972085847,0.14365675706407127,0.20874124014451345,2.45305549429474,69.38130031112837,198,0.3175652315370518,0.17464903405862767,0.14291619747842413,1.8183051125862444,60.699035462130375,204,132,5,10
1024,197,0.3539284349156236,0.14351786850015333,0.21041056641547026,2.466093167452842,69.56037825131826,197,0.3189116058498892,0.1746382332349386,0.1442733726149506,1.8261270739086182,60.91626037922211,204,132,5,10
1032,196,0.35576081501354856,0.14343564288400978,0.21232517212953878,2.4802818034652447,69.76368394144824,196,0.3210984036178793,0.17462234311509742,0.14647606050278186,1.8388162585027066,61.26473607292548,204,132,5,10
1040,195,0.35633724366445213,0.14335033796139698,0.21298690570305515,2.4857788878070917,69.83343844857973,195,0.3214873345272202,0.17454040957376513,0.1469469249534551,1.8419077582796186,61.338582562951125,204,132,5,10
1048,194,0.35619399373442123,0.14329153549368281,0.21290245824073842,2.4857992658619006,69.82455127025038,194,0.32071054048125774,0.17448934949069358,0.14622119099056416,1.8379949344608157,61.22467004135757,204,132,5,10
1056,193,0.3549107191851349,0.14324463002411006,0.21166608916102483,2.4776546187134447,69.69394776359982,193,0.32101447281003925,0.17447515641007988,0.14653931639995937,1.8398864309113376,61.274669751306945,204,132,5,10
1064,192,0.35454206916134173,0.14315909407113225,0.21138297509020948,2.476559882288571,69.66391176006864,192,0.3227240143472864,0.17444567251150453,0.1482783418357819,1.8499972495792527,61.546174221177594,204,132,5,10
1072,191,0.35454280883249895,0.14316119263546984,0.2113816161970291,2.4765287457144085,69.66376747638927,191,0.3230217639840289,0.17445476240529778,0.1485670015787311,1.8516076003335262,61.590945851146834,204,132,5,10
1080,190,0.35485152702363865,0.14319911011243885,0.2116524169111998,2.478028856080264,69.69249836450017,190,0.32349770598384414,0.17452400476675872,0.14897370121708542,1.8536000615856838,61.65388411817998,204,132,5,10
1088,189,0.35525532417448885,0.14324149456169108,0.21201382961279777,2.4801146152624645,69.73077399069477,189,0.32487554505677946,0.17461099877885405,0.1502645462779254,1.8605674747226915,61.852557080110465,204,132,5,10
1096,188,0.3549189233695521,0.14330794165864255,0.21161098171090956,2.4766172709043848,69.68810511900995,188,0.32591510189347916,0.17476821658319638,0.15114688531028278,1.8648419504717613,61.987410939836174,204,132,5,10
1104,187,0.35370003547072004,0.14340690171155054,0.2102931337591695,2.4664087379989166,69.5478362297039,187,0.32612361402157797,0.17494337936659102,0.15118023465498695,1.864166653247227,61.992492979150725,204,132,5,10
