,raw,raw,raw,standardised,standardised,standardised,T,N,null_mode1,null_mode2,null_mode3
,mode1,mode2,mode3,mode1,mode2,mode3,,,,,
405,179.10453820019347,3.43696318194573,1.3883094578827524,71.3579371733005,5.209520597806562,1.1109360423203463,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
410,179.64717690295276,3.4130216750707247,1.3892712897369826,70.9382807362638,5.183357043719325,1.10593088874001,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
415,179.9691148107871,3.38293095859704,1.3862827791532815,70.57571391809184,5.142093782041057,1.101102002975526,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
420,180.1928120102058,3.346269906023921,1.3825254074024962,70.24159064046998,5.095133690216514,1.0945565372945218,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
425,180.09058646765664,3.3009372476708134,1.3776698344573066,69.96033740664413,5.045689972782653,1.0874940124608843,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
430,179.49335271893338,3.2683987267861823,1.369688534701133,69.62032728551796,5.004985140010836,1.080154808376249,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
435,178.70210754022014,3.2404587958448214,1.3637801557056184,69.25301980665114,4.962362130180969,1.0736891555136878,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
440,177.89781918799545,3.2390016221358953,1.3654208031969994,68.97792372476717,4.924387540648329,1.071136674641687,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
445,176.99094991077214,3.245940370396658,1.372015830046664,68.72442407825592,4.874931345399144,1.0714995071646864,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
450,176.57924487803965,3.271327718784833,1.3772399849643338,68.60273744799677,4.825087252581342,1.0716548506394046,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
455,175.64490044077448,3.304066726041449,1.377070715350836,68.53288019633867,4.779127785494449,1.069703995693685,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
460,174.40370379616758,3.335915254131535,1.3718594152855221,68.41259932870521,4.727435656230949,1.066325686167195,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
465,173.36848617778838,3.3796660170636508,1.3670930310968852,68.40410129915749,4.670835942014689,1.0594817255501192,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
470,172.08132465017454,3.4239353309468257,1.360618814795032,68.37833500061265,4.618929870023733,1.053006673680029,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
475,170.64712776859056,3.4867078091634713,1.3558372517723598,68.41975171676664,4.578929284721537,1.047248472473407,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
480,169.00708376154773,3.5143758489179766,1.354970865037292,68.48466374313867,4.527782870442446,1.0445106892943918,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
485,167.5575208376062,3.5464858074191437,1.3507544111761343,68.47980440306952,4.481562626172715,1.0427250071400025,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
490,166.3997359796834,3.6005270316371476,1.3469180682610056,68.59840468350752,4.446633729660763,1.0396509199683994,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
495,165.43382377194416,3.6473902363723414,1.3446205223705263,68.79080663143941,4.412770601935268,1.0385526407806944,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
500,164.68637778821355,3.6869236870862174,1.346840510390581,69.12232261835433,4.372891463028511,1.0384104888817534,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
505,164.46541011546023,3.737142311037228,1.3540418617632815,69.59027062839515,4.332568627270369,1.03907249039067,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
510,164.3160704052451,3.783840535176669,1.3646737993966338,70.04834809108439,4.291113273808177,1.0405848701993012,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
515,163.87959219731772,3.8402148447916873,1.3735354728807292,70.42363930906104,4.249664039969687,1.0429789644527274,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
520,163.3658953984562,3.8984767519587615,1.3851696426441062,70.71397356522749,4.215610383915651,1.046472736798061,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
525,162.75354928746378,3.9548099777456462,1.4029017733348346,71.01944754287564,4.178248481367411,1.0531734988423294,132,132,75.92371497687229,0.9993354240980662,0.38593256526368147
