,raw,standardised,T,N,null_mode1
,mode1,mode1,,,
1075,20.425080754710926,8.461268547334985,60,26,8.121375278234934
1080,20.521208273824815,8.604715756724087,60,26,8.121375278234934
1085,20.57165928658005,8.684554066372218,60,26,8.121375278234934
1090,20.514594120908086,8.70676364222593,60,26,8.121375278234934
1095,20.38931962798424,8.668927247225968,60,26,8.121375278234934
1100,20.228582319237123,8.578108502754972,60,26,8.121375278234934
1105,20.079670683651695,8.492414400702614,60,26,8.121375278234934
1110,19.902609069964978,8.39605393588929,60,26,8.121375278234934
1115,19.680261158944205,8.297023429879182,60,26,8.121375278234934
1120,19.39603254271946,8.192641957243167,60,26,8.121375278234934
1125,19.07841916256573,8.051726995806655,60,26,8.121375278234934
1130,18.695715022793173,7.896735949765502,60,26,8.121375278234934
1135,18.283604684822542,7.7430437945297195,60,26,8.121375278234934
1140,17.980719622333243,7.637116317792647,60,26,8.121375278234934
1145,17.701451042516847,7.575078670655627,60,26,8.121375278234934
1150,17.503784387896513,7.531719858003869,60,26,8.121375278234934
1155,17.356208073211427,7.508319798101105,60,26,8.121375278234934
1160,17.280417598844743,7.527434695532768,60,26,8.121375278234934
1165,17.259581679911747,7.562809169419643,60,26,8.121375278234934
1170,17.317000005930495,7.614239609323206,60,26,8.121375278234934
