,raw,raw,raw,standardised,standardised,standardised,T,N,null_mode1,null_mode2,null_mode3
,mode1,mode2,mode3,mode1,mode2,mode3,,,,,
2226,11204.832808955609,106.12495277579917,5.61391879480072,3956.2752255688274,29.830484177306136,1.2334467628547878,357,357,142.25496942924207,2.2457679451571617,1.4539003507207018
2240,11110.724084211188,110.14494974678155,5.940492655858289,4041.536096551273,31.888902105174477,1.4607020327925255,357,357,142.25496942924207,2.2457679451571617,1.4539003507207018
2254,11268.701221437803,114.68250550155356,6.383819283600037,4134.182795701606,34.06173463477184,1.5356476611737937,357,357,142.25496942924207,2.2457679451571617,1.4539003507207018
2268,11360.060883248765,119.71341002136305,7.094219581107922,4207.794930276177,36.50027287472172,1.7354960197210942,357,357,142.25496942924207,2.2457679451571617,1.4539003507207018
2282,11381.976330058815,127.22585992941059,8.184885123695697,4265.792131112788,40.15627178225328,2.027952228295627,357,357,142.25496942924207,2.2457679451571617,1.4539003507207018
2296,11283.256388066462,139.0077317937319,8.917510098781088,4287.025386310968,45.74917536452771,2.0093175494293734,357,357,142.25496942924207,2.2457679451571617,1.4539003507207018
2310,11207.849700458337,154.6249874871697,9.949662539080018,4299.821987969899,52.23665671385636,2.0859293176356286,357,357,142.25496942924207,2.2457679451571617,1.4539003507207018
2324,11268.930463026647,176.9363935540736,10.984068873576312,4324.191412274907,59.495832092069655,2.17897443929329,357,357,142.25496942924207,2.2457679451571617,1.4539003507207018
2338,11547.653000494905,211.81496511174782,12.48229012648458,4332.703453343711,69.02122280298362,2.416085021787908,357,357,142.25496942924207,2.2457679451571617,1.4539003507207018
2352,11527.491660861173,240.98316920448556,13.011930593728046,4255.092145779064,77.75365648810794,2.5333237500971033,357,357,142.25496942924207,2.2457679451571617,1.4539003507207018
2366,11577.219599477767,246.8071997919939,13.354303079132208,4231.888831076009,84.40036040175335,2.4736971018702243,357,357,142.25496942924207,2.2457679451571617,1.4539003507207018
2380,11640.945624804375,256.77526048970856,13.623274610520717,4268.585558047533,92.07653953082038,2.5122523715627185,357,357,142.25496942924207,2.2457679451571617,1.4539003507207018
2394,11443.394721101327,254.42499930829004,14.99491318005071,4157.915511161302,93.95019263924019,2.712044943445955,357,357,142.25496942924207,2.2457679451571617,1.4539003507207018
