component,n_triples,mean_cosine,median_cosine,q25_cosine,q75_cosine,mean_residual_cosine,median_residual_cosine,q25_residual_cosine,q75_residual_cosine,mean_erse_outgoing_cosine,median_erse_outgoing_cosine,q25_erse_outgoing_cosine,q75_erse_outgoing_cosine,mean_outgoing_erse_attributed_fraction,median_outgoing_erse_attributed_fraction,q25_outgoing_erse_attributed_fraction,q75_outgoing_erse_attributed_fraction,mean_outgoing_residual_energy_fraction,median_outgoing_residual_energy_fraction,q25_outgoing_residual_energy_fraction,q75_outgoing_residual_energy_fraction,mean_incoming_speed,median_incoming_speed,q25_incoming_speed,q75_incoming_speed,mean_outgoing_speed,median_outgoing_speed,q25_outgoing_speed,q75_outgoing_speed,positive_fraction,all_positive_window_fraction,mean_positive_correlation_fraction,replicate
top_6,446,0.007726869067420715,0.01254810975874583,-0.10135606998667598,0.119638304785215,0.00781311860781814,0.01257698976457318,-0.10132185758359868,0.11974451482101428,-0.00939210370112595,-0.009071319362424564,-0.014005766515510575,-0.004397513295151546,0.00014274421372141731,8.293166707956656e-05,2.129901048184002e-05,0.00019616152757609417,0.9998572557862786,0.9999170683329204,0.9998038384724239,0.9999787009895181,0.5345430122522234,0.46578650802058547,0.4118358096169631,0.5617322508960577,0.53368685545374,0.46357040117291093,0.4103761662532296,0.5617322508960575,0.5358744394618834,0.0,0.9914338033293633,1
flag_nested,446,0.03092809802385695,0.033883019333409106,-0.10483631183317538,0.19118759558617382,0.031338751619668224,0.03443992852711526,-0.10387868409800559,0.19153472418582088,-0.020288516019936725,-0.017821021812093024,-0.030038049042721927,-0.009060197643171317,0.0006906823685199636,0.00033216235550126427,9.537017021030159e-05,0.0009022848584154808,0.99930931763148,0.9996678376444987,0.9990977151415845,0.9999046298297897,0.31944205842855905,0.2664222932925829,0.22822552621212036,0.3473140966087212,0.31630499810039425,0.2656112822806632,0.2278960692106635,0.345011127948036,0.5650224215246636,0.0,0.9914338033293633,1
market_1,446,0.01306811910232006,0.01685436798134282,-0.06639608746641434,0.08954109709738801,0.019802300895495107,0.023594346213681727,-0.058802627562461865,0.09441511765097191,-0.08150907755039286,-0.08403422709308775,-0.12167640250544398,-0.04244915288496441,0.010179168712199557,0.007208966503795822,0.0021388522224634055,0.01480514886804199,0.9898208312878005,0.9927910334962042,0.985194851131958,0.9978611477775365,0.05424879022687195,0.053057524345278564,0.04957631149616797,0.05798822425650689,0.05442084482994847,0.053211427863153374,0.04962683761285961,0.05819629269911471,0.5605381165919282,0.0,0.9919826448239395,2
block_2_3,446,0.032147195952026045,0.03938603615659802,-0.1666471069869704,0.2411694171946236,0.03225299420808481,0.03996512991711719,-0.1666471069869704,0.24086192596566067,0.005336465415834661,0.005530232573368355,-0.01293346314259647,0.02991941838228977,0.0008174395509588162,0.0,0.0,0.0002528400158597066,0.9991825604490412,1.0,0.9997471599841403,1.0,0.32464931344119236,0.2596517322002637,0.20753410580323248,0.35325446344864225,0.32531102446476945,0.2598228602358573,0.20808109916256118,0.35440791388930865,0.5493273542600897,0.0,0.9919826448239395,2
block_4_6,446,0.015000791255335424,0.020525690231951017,-0.1865933650493789,0.20589695669209757,0.015005525684322221,0.02034717859651841,-0.18644793160470274,0.20696797835198272,-0.0018959975200226488,-0.0018985397975560898,-0.011253095201336754,0.008308993608617853,0.00024198598614822746,6.136157755604055e-05,4.292394900129448e-06,0.0002543840923625029,0.9997580140138518,0.999938638422444,0.9997456159076374,0.9999957076050998,0.5988609279270688,0.4957085111774667,0.4053160390406228,0.690223036929261,0.6013372831034646,0.497571229945133,0.407055717147046,0.6974995002542896,0.5291479820627802,0.0,0.9919826448239395,2
top_3,446,0.031686554071838936,0.03994320371088103,-0.16256553448260663,0.23617154446950225,0.03198169007739928,0.04157506834703298,-0.16211411472520462,0.23636417218764091,-0.016418628453750923,-0.014810206702554056,-0.0234656003988035,-0.0064368875909174535,0.0004817036083949898,0.00022683917186017144,5.0110231448213804e-05,0.0005506347889484842,0.9995182963916049,0.9997731608281398,0.9994493652110515,0.9999498897685518,0.3289738326915469,0.26262469786253173,0.21317098789832903,0.35645347520611803,0.32962600596634906,0.2638811570020343,0.21383456607655346,0.35753617442013247,0.5493273542600897,0.0,0.9919826448239395,2
top_6,446,0.013363180454213367,0.018284540725123682,-0.1349918363227177,0.13757618935787314,0.013452227795906798,0.018494076128045968,-0.13493240337269002,0.13766673413103342,-0.009131840953120307,-0.008497458783544513,-0.013625597207897393,-0.003574294792199539,0.0001422283285746275,7.432160045856007e-05,1.7319250305514178e-05,0.00018565723638525045,0.9998577716714253,0.9999256783995414,0.9998143427636148,0.9999826807496945,0.5502448761143864,0.4645580174674925,0.40309734517554074,0.605342590553904,0.5524088375831295,0.4659467943175698,0.4031495198187749,0.6074864100322115,0.5426008968609866,0.0,0.9919826448239395,2
flag_nested,446,0.018622057138411526,0.03120134787529017,-0.13895588781922188,0.17356448742133865,0.01903515325708068,0.03253425046090847,-0.13887327561431123,0.17452520993544463,-0.01968372415447339,-0.017566682883132033,-0.028788678637847107,-0.008183990176773934,0.0006700296467666126,0.0003276729633344133,8.845081696023938e-05,0.0008288080387875429,0.9993299703532333,0.9996723270366656,0.9991711919612125,0.9999115491830397,0.3121044989444156,0.2695620890479791,0.22481043048671395,0.3582052844911512,0.31313462024307454,0.2700746065264769,0.22521665737051824,0.3588197122006207,0.5426008968609866,0.0,0.9919826448239395,2
market_1,446,0.01457115675942318,0.022774652834164178,-0.04834767632175315,0.09014533187191008,0.02145560531250527,0.029701726572248982,-0.04141905419900323,0.0946952330732666,-0.0769263961942075,-0.0792970334732253,-0.12176022014754229,-0.03500360946482261,0.009853371459372776,0.006325201618935461,0.0016792458059714521,0.014825552492979233,0.9901466285406272,0.9936747983810645,0.9851744475070208,0.9983207541940285,0.05439661711547035,0.0535584485417092,0.049902128485321884,0.058311615370841334,0.054416730308272675,0.05356937597645607,0.04990346133277512,0.05831161537084134,0.5964125560538116,0.0,0.9913207536251767,3
block_2_3,446,0.08992624160904489,0.09814864144789559,-0.14621954003944337,0.341891697654162,0.09004730924383024,0.09868873515620584,-0.14643152070654444,0.34220115341615337,0.004908968411205738,0.0038164527901226922,-0.015393748439201996,0.024941242000780038,0.0003900625502316223,0.0,0.0,0.0001538980059534456,0.9996099374497684,1.0,0.9998461019940466,1.0,0.3773242461812825,0.2722422962508767,0.21037781799731306,0.43200899433071527,0.3781147898026974,0.2729368432593684,0.21037781799731314,0.43738966388012723,0.6031390134529148,0.0,0.9913207536251767,3
