component,n_triples,mean_cosine,median_cosine,q25_cosine,q75_cosine,positive_fraction,mean_incoming_speed,mean_outgoing_speed,replicate,mean_relative_gap_1,mean_relative_gap_3,mean_relative_gap_6
flag_nested,446,0.018361335446078354,0.025458129232999466,-0.11888588972070682,0.16091062307400364,0.5515695067264574,0.39179318895332815,0.38935294775493684,4,0.3296928093601909,0.14116915791827628,0.12795882082116766
market_1,446,0.027896373372907447,0.03333992827357405,-0.1488921862014243,0.19766916148649263,0.5493273542600897,0.18425489796568753,0.18321835448215096,5,0.3232051433554288,0.15658530167312965,0.12058486797982904
block_2_3,446,0.061885485431635495,0.04653635322032731,-0.14351966704804037,0.27340321154843256,0.5695067264573991,0.42664655518167577,0.4261466617826958,5,0.3232051433554288,0.15658530167312965,0.12058486797982904
block_4_6,446,0.03858127532287738,0.04472213242724227,-0.1342135971838599,0.20762202310535244,0.5650224215246636,0.6299213058231072,0.630714573289111,5,0.3232051433554288,0.15658530167312965,0.12058486797982904
top_3,446,0.05872252949042005,0.0371689926623686,-0.10454301893387292,0.23016793424758178,0.5560538116591929,0.40922816442865156,0.40908412782951664,5,0.3232051433554288,0.15658530167312965,0.12058486797982904
top_6,446,0.016682342840657078,0.026585803120787385,-0.08787206348997649,0.13912772657569428,0.5582959641255605,0.5742994909075657,0.575059162525587,5,0.3232051433554288,0.15658530167312965,0.12058486797982904
flag_nested,446,0.03846897363318746,0.03756390825236988,-0.08812052093943691,0.19003450651792428,0.57847533632287,0.40460536542512787,0.40418375228544146,5,0.3232051433554288,0.15658530167312965,0.12058486797982904
market_1,446,0.05206765189653306,0.09317475400171382,-0.13939533446481348,0.25792781035015055,0.6121076233183856,0.17691024787759194,0.17682633449680824,6,0.3194212352168434,0.1345869262838843,0.12124002272642129
block_2_3,446,0.015659231784798323,0.005918682030230837,-0.20082779746844526,0.2567475996964175,0.5112107623318386,0.4165837272727399,0.4167285727570557,6,0.3194212352168434,0.1345869262838843,0.12124002272642129
block_4_6,446,0.013544664777355607,0.006100529773127188,-0.18133939086907025,0.20941289105047214,0.5067264573991032,0.6442228483714316,0.6453184872386052,6,0.3194212352168434,0.1345869262838843,0.12124002272642129
top_3,446,0.014397953728119276,0.02206660942572832,-0.16410004646461115,0.2054449210315716,0.5448430493273543,0.40644570402422425,0.4066827083507796,6,0.3194212352168434,0.1345869262838843,0.12124002272642129
top_6,446,0.021612891993215488,0.02172226499562014,-0.11440482127302512,0.13648879941581699,0.5515695067264574,0.5976605081470859,0.5989489692461372,6,0.3194212352168434,0.1345869262838843,0.12124002272642129
flag_nested,446,0.017613519966657214,0.017742314937237148,-0.13217722767300316,0.18047569723048312,0.5538116591928252,0.40186764861091495,0.40224790058269555,6,0.3194212352168434,0.1345869262838843,0.12124002272642129
market_1,446,0.03268115510960024,0.038129282461858115,-0.16951836584028468,0.24129971827304547,0.5493273542600897,0.16791566658290094,0.16764496768097123,7,0.3175965638445481,0.14347703474527004,0.1280422054675801
block_2_3,446,0.06151043676297286,0.073302510073535,-0.17521133124195568,0.3025014486320531,0.5807174887892377,0.44209091854148436,0.4414024796270266,7,0.3175965638445481,0.14347703474527004,0.1280422054675801
