component,n_triples,mean_cosine,median_cosine,q25_cosine,q75_cosine,positive_fraction,mean_incoming_speed,mean_outgoing_speed,replicate,mean_abs_cross_correlation,original_mean_abs_cross_correlation,median_relative_spectrum_error,median_abs_lag1_error,mean_relative_gap_1,mean_relative_gap_3,mean_relative_gap_6
top_3,462,0.04100819514421184,0.04067858417518826,-0.11368026939949065,0.20678863106404838,0.5670995670995671,1.1744067840178356,1.1752636456905297,6,0.010169842753147843,0.3698679457331794,0.0006625698133847706,3.2574292764025754e-05,0.0539624858484509,0.039209660487027745,0.03578214593537216
top_6,462,0.046596853211245425,0.0542898581196079,-0.06530763024274305,0.15394676792528317,0.6190476190476191,1.477061525467447,1.478455799695571,6,0.010169842753147843,0.3698679457331794,0.0006625698133847706,3.2574292764025754e-05,0.0539624858484509,0.039209660487027745,0.03578214593537216
flag_nested,462,0.042510490312898615,0.0495352901034874,-0.08395713012848478,0.16261553235903783,0.6147186147186147,1.2328877059858252,1.233823188209496,6,0.010169842753147843,0.3698679457331794,0.0006625698133847706,3.2574292764025754e-05,0.0539624858484509,0.039209660487027745,0.03578214593537216
market_1,462,0.00773096383817527,0.01080408815743731,-0.304085876584007,0.33160405009164334,0.5194805194805194,0.789907797402138,0.7908894987948754,7,0.010161963137549484,0.3698679457331794,0.0006604586678708752,4.827391314850618e-05,0.054181194337339436,0.04377493521358687,0.032776655792586644
block_2_3,462,0.005608564291645838,-0.008297696187194017,-0.16982722394381622,0.18568573455774848,0.487012987012987,1.2647488583114779,1.2617514715797806,7,0.010161963137549484,0.3698679457331794,0.0006604586678708752,4.827391314850618e-05,0.054181194337339436,0.04377493521358687,0.032776655792586644
block_4_6,462,0.0003426010960679262,0.007733732261212269,-0.14009685438407804,0.1326167456329203,0.5151515151515151,1.646950713735119,1.644913884164537,7,0.010161963137549484,0.3698679457331794,0.0006604586678708752,4.827391314850618e-05,0.054181194337339436,0.04377493521358687,0.032776655792586644
top_3,462,0.03104601173121978,0.041421053481744276,-0.11944749831946637,0.1818172026778643,0.5670995670995671,1.1639372170906612,1.1600810171028213,7,0.010161963137549484,0.3698679457331794,0.0006604586678708752,4.827391314850618e-05,0.054181194337339436,0.04377493521358687,0.032776655792586644
top_6,462,0.03575123667868248,0.03973809924340015,-0.07140453258805415,0.1510741628226588,0.5930735930735931,1.5224232133347364,1.5208829547553415,7,0.010161963137549484,0.3698679457331794,0.0006604586678708752,4.827391314850618e-05,0.054181194337339436,0.04377493521358687,0.032776655792586644
flag_nested,462,0.020292676064361723,0.03139664024389738,-0.11510664201653012,0.16628466167593411,0.5584415584415584,1.2421709359707147,1.2411382530199282,7,0.010161963137549484,0.3698679457331794,0.0006604586678708752,4.827391314850618e-05,0.054181194337339436,0.04377493521358687,0.032776655792586644
market_1,462,0.058383297648566,0.08129350575904817,-0.23110553218041832,0.35347980381864197,0.5822510822510822,0.7485336539188027,0.7490629962446886,8,0.011137424919319974,0.3698679457331794,0.0006586567937864293,5.0623676035916124e-05,0.055420495169990605,0.03956956972766585,0.03287502056729163
