component,n_triples,mean_cosine,median_cosine,q25_cosine,q75_cosine,positive_fraction,mean_incoming_speed,mean_outgoing_speed,replicate,mean_abs_cross_correlation,original_mean_abs_cross_correlation,median_relative_spectrum_error,median_abs_lag1_error,mean_relative_gap_1,mean_relative_gap_3,mean_relative_gap_6
top_6,450,0.038548113710500584,0.03794340962354035,-0.027738002172214733,0.11423530464181546,0.6333333333333333,1.8542474609094177,1.8548641833866308,8,0.010425469384059301,0.38117296246498866,0.0007360109448061544,0.0002596013745358415,0.0369692661979033,0.026974775054709136,0.021456987263146668
flag_nested,450,0.03598057567500246,0.041533211490022995,-0.049130482400818215,0.1297915460158258,0.6377777777777778,1.473153762946091,1.47410307642816,8,0.010425469384059301,0.38117296246498866,0.0007360109448061544,0.0002596013745358415,0.0369692661979033,0.026974775054709136,0.021456987263146668
market_1,450,0.05991099155702147,0.0809694232418907,-0.15635904561528868,0.29261873829605756,0.58,0.9170234119997334,0.9205839390028945,9,0.010579384865227649,0.38117296246498866,0.0007382844773718847,0.0003049021720505432,0.036782682125386386,0.027203249912589288,0.020538996500509485
block_2_3,450,0.02867484440497864,0.020771809922728084,-0.10904888025802581,0.1778016725057999,0.5333333333333333,1.4661044432843902,1.4670160471817517,9,0.010579384865227649,0.38117296246498866,0.0007382844773718847,0.0003049021720505432,0.036782682125386386,0.027203249912589288,0.020538996500509485
block_4_6,450,0.011550958623613106,0.005395680724602335,-0.07930268966990597,0.10184898225047397,0.5133333333333333,1.883121613280966,1.8834431932484894,9,0.010579384865227649,0.38117296246498866,0.0007382844773718847,0.0003049021720505432,0.036782682125386386,0.027203249912589288,0.020538996500509485
top_3,450,0.0465643230981772,0.051742643513483066,-0.05968563283546684,0.14987884500025542,0.6288888888888889,1.4460729982407534,1.4442703620091684,9,0.010579384865227649,0.38117296246498866,0.0007382844773718847,0.0003049021720505432,0.036782682125386386,0.027203249912589288,0.020538996500509485
top_6,450,0.040552653344051365,0.048597504011854635,-0.0319040872496007,0.11242100877860486,0.6644444444444444,1.8755361247272246,1.8760602400133595,9,0.010579384865227649,0.38117296246498866,0.0007382844773718847,0.0003049021720505432,0.036782682125386386,0.027203249912589288,0.020538996500509485
flag_nested,450,0.046385709369389495,0.049658953169735565,-0.047287233206445345,0.14224210843868584,0.64,1.4820399666541917,1.4842098299118918,9,0.010579384865227649,0.38117296246498866,0.0007382844773718847,0.0003049021720505432,0.036782682125386386,0.027203249912589288,0.020538996500509485
market_1,450,0.040040260272973326,0.05227236033215811,-0.19107333973065138,0.27851890210194385,0.56,0.901448370376714,0.9011616199128359,10,0.010552393231003354,0.38117296246498866,0.0007391585089325397,0.00026118810197573936,0.039655973015057314,0.026518149201161367,0.021933813031832096
block_2_3,450,0.03553380973448254,0.04852341874083922,-0.10096964861721201,0.16957395027721658,0.5822222222222222,1.4742620507261885,1.4746509016789418,10,0.010552393231003354,0.38117296246498866,0.0007391585089325397,0.00026118810197573936,0.039655973015057314,0.026518149201161367,0.021933813031832096
block_4_6,450,0.012714749009741632,0.011310854974168894,-0.08563861492731294,0.09784436399938971,0.5288888888888889,1.8800859086767594,1.8804963377448485,10,0.010552393231003354,0.38117296246498866,0.0007391585089325397,0.00026118810197573936,0.039655973015057314,0.026518149201161367,0.021933813031832096
top_3,450,0.028595433721846933,0.026438731188717715,-0.09253233706559118,0.13754020546905843,0.5777777777777777,1.4487663203455623,1.4486270498311002,10,0.010552393231003354,0.38117296246498866,0.0007391585089325397,0.00026118810197573936,0.039655973015057314,0.026518149201161367,0.021933813031832096
top_6,450,0.04329352052918615,0.03980018486398664,-0.019497628131099783,0.10771539439349347,0.6533333333333333,1.8660413022203362,1.8681204555902817,10,0.010552393231003354,0.38117296246498866,0.0007391585089325397,0.00026118810197573936,0.039655973015057314,0.026518149201161367,0.021933813031832096
flag_nested,450,0.03513994394521482,0.042254067455084046,-0.05740306295179004,0.12750176897854792,0.6244444444444445,1.4713151241103666,1.4714136624770526,10,0.010552393231003354,0.38117296246498866,0.0007391585089325397,0.00026118810197573936,0.039655973015057314,0.026518149201161367,0.021933813031832096
market_1,450,0.023134329345701154,0.004547977227602872,-0.21160577152012855,0.2709727209500046,0.5044444444444445,0.9295872871908326,0.925042925114907,11,0.010537187082702314,0.38117296246498866,0.0007332193163268763,0.0002827256848424234,0.03663413073860499,0.026771666950448126,0.021227366022076512
block_2_3,450,0.014351097677560742,0.006484867855694632,-0.12237292087961547,0.15470895716262278,0.5177777777777778,1.44393551913756,1.4409772959136706,11,0.010537187082702314,0.38117296246498866,0.0007332193163268763,0.0002827256848424234,0.03663413073860499,0.026771666950448126,0.021227366022076512
block_4_6,450,0.011693319098208962,0.007085803004249479,-0.08357734739763722,0.1046852088401557,0.5222222222222223,1.8716034410536657,1.8719834484775988,11,0.010537187082702314,0.38117296246498866,0.0007332193163268763,0.0002827256848424234,0.03663413073860499,0.026771666950448126,0.021227366022076512
top_3,450,0.037868432613950884,0.04313850451106256,-0.06263062165984366,0.14786748407800143,0.6044444444444445,1.4129089208163446,1.413032276108367,11,0.010537187082702314,0.38117296246498866,0.0007332193163268763,0.0002827256848424234,0.03663413073860499,0.026771666950448126,0.021227366022076512
